age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,signup_30d
33.1,2,South,4.2,1,2,1,1,0,0,0.0,0
40.7,1,West,9.6,1,4,1,2,0,0,0.0,0
49.4,2,South,3.4,1,6,0,2,0,0,0.0,0
41.7,2,South,26.5,1,4,1,1,0,0,0.0,0
39.4,1,North,12.3,2,6,0,2,0,0,0.0,0
42.7,2,Midwest,103.0,0,2,0,1,0,0,0.0,0
34.8,4,Midwest,25.5,1,6,0,2,0,0,0.0,0
37.9,3,South,59.8,3,6,0,3,0,0,0.0,0
18.0,2,North,6.6,1,4,1,3,0,0,0.0,0
53.7,4,North,9.2,3,4,1,2,3,0,82.8,1
45.6,2,South,10.8,2,7,0,2,0,0,0.0,0
32.7,1,South,43.8,1,4,0,1,0,0,0.0,0
64.8,2,Midwest,5.7,3,5,0,3,0,0,0.0,0
43.0,1,Midwest,70.4,1,4,0,2,0,0,0.0,0
29.6,3,Midwest,1.1,0,4,0,3,0,0,0.0,0
52.3,4,South,52.9,5,6,1,1,4,1,104.0,1
46.8,2,Midwest,14.4,0,6,0,1,0,0,0.0,0
46.7,2,North,17.9,1,4,0,2,0,0,0.0,0
36.9,2,West,120.0,0,4,0,1,0,0,0.0,0
47.4,2,West,49.0,2,7,0,1,0,0,0.0,0
38.9,3,West,56.2,1,6,0,2,0,0,0.0,0
48.7,3,North,21.1,0,5,0,2,6,1,59.7,1
19.1,1,West,75.2,3,7,0,2,0,0,0.0,0
36.8,3,South,27.9,0,4,1,2,0,0,0.0,0
62.7,1,South,41.1,0,8,0,1,0,0,0.0,0
32.8,4,West,30.6,0,6,0,1,0,0,0.0,0
34.8,2,West,36.4,3,2,0,3,0,0,0.0,0
36.6,3,Midwest,24.4,0,6,0,2,0,0,0.0,0
27.4,1,North,31.1,4,4,0,2,0,0,0.0,0
18.0,2,Midwest,13.7,1,4,0,2,0,0,0.0,0
39.2,3,North,29.5,5,7,0,1,0,0,0.0,0
43.6,2,Midwest,7.8,1,6,0,2,0,0,0.0,0
41.4,4,South,24.2,2,5,0,3,0,0,0.0,0
40.3,2,North,17.8,2,4,0,3,0,0,0.0,0
42.5,4,West,54.9,0,4,0,2,0,0,0.0,0
54.3,4,North,26.8,1,3,0,2,0,0,0.0,0
39.7,2,North,21.8,3,5,0,1,2,1,124.7,1
35.1,2,Midwest,9.0,3,5,0,3,0,0,0.0,0
38.6,3,West,47.7,2,4,0,3,0,0,0.0,0
49.0,1,Midwest,1.3,3,3,0,2,0,0,0.0,0
58.9,4,West,55.2,1,7,1,3,1,1,126.4,1
34.5,2,Midwest,25.4,0,4,1,2,0,0,0.0,0
43.2,3,West,5.0,1,6,0,3,0,0,0.0,0
46.1,1,North,56.0,0,5,0,2,0,0,0.0,0
30.1,3,South,9.5,1,8,0,1,0,0,0.0,0
42.2,2,West,4.4,1,2,0,1,0,0,0.0,0
24.4,3,Midwest,9.2,0,8,0,1,0,0,0.0,0
20.8,2,North,77.9,2,4,0,1,0,0,0.0,0
46.4,2,Midwest,33.5,0,6,0,1,0,0,0.0,0
37.4,4,North,59.7,0,3,0,2,0,0,0.0,0
44.4,3,North,8.5,1,5,0,2,0,0,0.0,0
41.8,4,West,2.1,4,10,0,1,1,1,103.2,1
30.3,2,Midwest,19.9,1,5,0,1,0,0,0.0,0
41.5,3,North,15.8,1,5,0,2,0,0,0.0,0
27.2,3,Midwest,30.6,1,3,0,2,0,0,0.0,0
58.7,3,North,18.8,1,3,1,3,0,0,0.0,0
25.7,1,West,12.1,1,11,0,2,0,0,0.0,0
39.7,2,South,1.0,0,9,0,1,0,0,0.0,0
29.5,4,South,15.1,2,4,1,3,0,0,85.7,1
48.8,2,South,3.1,5,6,0,1,0,0,0.0,0
38.0,4,South,61.2,0,4,0,3,0,0,0.0,0
35.8,1,West,61.1,3,6,0,2,0,1,48.0,1
52.2,4,West,39.1,1,10,0,2,2,1,207.0,1
42.4,3,West,4.1,1,5,0,1,0,0,0.0,0
48.2,3,Midwest,3.8,3,3,0,2,0,0,0.0,0
30.2,2,North,19.9,0,5,0,2,0,0,0.0,0
25.1,4,North,31.2,2,5,0,3,0,0,0.0,0
43.3,2,South,56.4,3,9,0,2,0,0,0.0,0
38.2,3,South,53.9,3,8,0,1,0,0,0.0,0
49.5,1,North,4.1,0,6,0,2,0,0,0.0,0
41.0,3,North,120.0,1,8,0,2,0,0,0.0,0
44.5,4,North,4.1,1,7,0,3,0,0,0.0,0
22.5,1,West,44.0,2,1,0,1,0,0,0.0,0
64.7,3,West,21.2,0,7,1,1,0,0,0.0,0
40.0,1,West,27.2,1,7,0,1,0,0,0.0,0
50.4,4,South,22.2,3,6,0,2,3,0,112.2,1
32.0,4,West,48.9,2,10,0,1,1,1,46.6,1
45.7,2,North,24.3,0,4,0,2,0,0,0.0,0
26.4,1,South,45.3,1,3,0,1,0,0,0.0,0
47.4,3,South,4.0,0,6,0,1,0,0,0.0,0
37.7,1,West,48.4,1,3,0,1,0,0,0.0,0
42.4,2,South,118.9,3,6,0,3,0,0,0.0,0
50.4,2,North,26.0,3,6,0,2,0,0,0.0,0
27.2,2,South,89.9,1,1,0,1,3,0,127.1,1
33.8,1,Midwest,6.0,1,9,0,2,0,0,0.0,0
47.5,1,North,42.4,2,5,0,2,3,1,87.9,1
67.2,1,North,4.4,1,4,0,1,0,0,0.0,0
40.3,3,West,17.4,0,4,0,1,0,0,0.0,0
49.1,2,North,26.2,2,3,1,3,0,0,0.0,0
40.7,1,North,25.9,1,2,0,2,0,0,0.0,0
65.3,3,South,26.7,1,3,0,2,0,0,0.0,0
21.0,4,Midwest,9.3,2,5,1,2,2,1,71.4,1
43.1,2,South,87.3,2,9,0,2,0,0,0.0,0
22.5,3,Midwest,1.0,1,2,1,2,0,0,0.0,0
18.0,3,North,23.3,1,2,1,1,0,0,0.0,0
45.6,1,South,48.3,0,1,0,2,0,0,0.0,0
43.7,2,South,53.2,3,5,0,3,3,1,111.1,1
38.6,2,West,30.6,3,7,0,1,0,0,0.0,0
40.7,3,South,20.5,1,7,0,2,0,0,0.0,0
75.0,2,Midwest,14.7,0,6,0,1,0,0,0.0,0
38.9,4,Midwest,14.3,1,3,0,2,0,0,0.0,0
48.1,3,North,13.3,1,6,0,3,0,0,0.0,0
34.2,2,West,28.9,1,6,0,1,1,1,101.6,1
45.5,1,West,31.5,2,5,0,2,0,0,0.0,0
39.1,1,South,17.4,3,6,0,3,0,0,0.0,0
37.1,2,North,32.4,1,6,0,2,0,0,0.0,0
63.8,2,Midwest,18.0,2,3,0,3,0,0,0.0,0
56.1,3,West,2.5,1,6,0,3,0,0,0.0,0
43.6,3,North,45.8,0,3,0,1,0,0,0.0,0
18.0,1,South,49.1,3,3,0,3,2,0,123.0,1
37.7,2,West,7.4,2,4,0,1,0,0,0.0,0
74.4,1,South,37.1,1,1,0,2,0,0,0.0,0
39.2,2,Midwest,17.2,2,6,0,3,0,0,0.0,0
55.2,3,Midwest,3.2,5,6,0,2,0,0,0.0,0
59.3,2,North,12.2,1,6,0,2,0,0,0.0,0
44.6,3,South,1.9,1,4,0,1,0,0,0.0,0
31.9,4,North,37.1,1,5,0,3,0,0,0.0,0
18.0,3,Midwest,5.2,1,4,0,3,0,0,0.0,0
50.2,1,West,4.3,0,3,0,2,0,0,0.0,0
32.2,2,Midwest,5.6,2,3,0,2,0,0,0.0,0
44.1,1,North,6.2,1,2,0,3,0,0,0.0,0
27.0,3,South,26.9,5,5,0,2,0,0,0.0,0
38.8,3,Midwest,24.4,1,7,0,2,0,0,0.0,0
42.4,3,North,3.3,0,6,0,1,0,0,0.0,0
45.2,3,South,30.9,1,7,0,1,0,0,0.0,0
28.6,3,North,10.3,0,3,0,1,0,0,0.0,0
56.4,4,Midwest,14.7,2,4,0,2,0,0,0.0,0
34.8,2,South,3.2,1,1,1,2,0,0,0.0,0
21.9,4,Midwest,29.6,2,5,0,3,0,0,0.0,0
40.7,3,Midwest,11.3,2,9,0,3,0,0,0.0,0
42.4,2,Midwest,24.0,5,4,0,1,0,0,0.0,0
43.9,4,Midwest,13.4,3,4,0,1,0,0,0.0,0
58.3,4,Midwest,1.2,0,5,0,2,0,0,0.0,0
39.2,2,North,29.2,1,5,0,2,0,0,0.0,0
40.6,3,West,19.3,0,6,0,3,0,0,0.0,0
28.8,2,West,13.7,2,4,0,1,0,0,0.0,0
51.8,2,Midwest,5.4,0,10,0,2,0,0,0.0,0
44.2,1,Midwest,23.5,1,6,0,2,0,0,0.0,0
37.0,2,Midwest,7.7,2,4,0,2,0,0,0.0,0
19.1,2,South,13.5,2,4,0,2,0,0,0.0,0
59.3,1,Midwest,1.4,2,4,0,2,0,0,0.0,0
27.3,3,South,36.0,1,3,0,2,0,0,0.0,0
34.9,1,North,2.3,2,5,0,1,0,0,0.0,0
46.3,1,West,53.2,0,10,0,2,0,0,0.0,0
27.6,2,Midwest,48.5,3,3,0,2,0,0,0.0,0
24.1,2,West,85.0,1,4,1,3,1,1,99.0,1
18.0,2,North,57.4,0,4,1,2,0,0,0.0,0
50.7,2,West,85.3,2,4,0,2,3,0,38.2,1
35.5,2,North,52.4,0,4,0,1,6,1,123.6,1
75.0,1,Midwest,2.9,3,4,1,2,0,0,0.0,0
30.1,2,North,13.8,0,6,0,2,4,1,96.1,1
30.9,4,Midwest,1.9,2,7,1,2,0,0,0.0,0
35.2,1,West,18.9,0,7,0,2,0,0,0.0,0
44.9,3,North,18.1,2,5,0,1,0,0,0.0,0
36.4,1,South,61.3,1,5,0,2,0,0,0.0,0
49.3,2,South,83.9,2,3,0,3,3,1,166.8,1
30.3,2,South,7.2,2,3,0,3,0,0,0.0,0
25.4,4,Midwest,21.0,0,6,0,2,0,0,0.0,0
20.4,2,North,15.0,2,8,1,2,2,1,121.4,1
18.0,3,South,19.0,2,4,0,3,0,0,0.0,0
35.8,3,Midwest,18.2,0,4,0,3,0,0,0.0,0
38.4,1,South,58.9,1,6,0,2,0,0,0.0,0
34.4,4,West,54.3,1,4,0,3,0,0,0.0,0
56.9,2,West,3.1,1,12,0,2,0,0,0.0,0
56.7,1,West,10.2,1,2,0,1,0,0,0.0,0
38.0,2,South,33.5,2,1,0,3,0,0,0.0,0
20.5,2,Midwest,27.6,0,5,0,3,0,0,0.0,0
35.2,1,South,23.9,1,6,0,3,0,1,98.2,1
34.8,3,Midwest,120.0,1,8,0,1,0,0,0.0,0
34.1,2,South,9.9,0,2,0,1,0,0,0.0,0
33.6,3,Midwest,17.4,0,2,0,1,0,0,0.0,0
34.2,1,South,92.9,1,11,0,2,3,0,178.5,1
37.4,4,North,28.5,1,5,1,2,1,1,84.5,1
34.4,1,North,25.1,2,4,0,1,0,0,0.0,0
44.5,3,Midwest,4.0,0,4,0,3,0,0,0.0,0
46.3,3,West,6.8,2,3,0,2,0,0,0.0,0
31.1,1,West,11.4,1,6,0,2,0,0,0.0,0
57.3,1,West,15.0,0,5,0,1,0,0,0.0,0
30.2,1,Midwest,16.5,1,5,1,3,0,0,0.0,0
22.6,1,North,55.8,1,5,0,2,0,0,0.0,0
46.6,1,Midwest,2.7,2,6,1,1,0,0,0.0,0
32.2,3,South,6.9,0,4,0,2,0,0,0.0,0
45.9,2,South,3.7,1,4,0,3,0,0,0.0,0
18.0,2,South,31.9,1,2,0,2,0,0,0.0,0
58.7,1,South,84.6,1,5,0,2,0,0,0.0,0
50.1,4,South,53.9,3,6,0,1,0,0,0.0,0
24.0,1,South,30.8,1,5,0,2,0,0,0.0,0
24.3,2,West,1.0,1,3,0,2,5,1,93.3,1
62.1,1,West,10.2,0,1,0,2,0,0,0.0,0
33.2,1,South,47.8,3,1,0,1,0,0,0.0,0
32.0,3,Midwest,25.4,0,6,1,1,0,0,0.0,0
18.0,3,North,5.6,2,3,0,1,0,0,0.0,0
37.8,3,South,15.1,1,8,0,1,2,1,183.2,1
39.3,2,South,2.2,2,5,0,2,0,0,0.0,0
50.6,4,Midwest,17.7,0,2,0,1,0,0,0.0,0
25.2,2,West,55.5,1,4,1,2,0,0,0.0,0
23.8,2,Midwest,1.0,1,6,1,1,0,0,0.0,0
47.4,1,North,22.8,4,5,0,3,0,0,39.8,1
54.1,1,North,6.4,2,5,1,3,0,0,0.0,0
23.1,2,Midwest,111.5,4,6,0,1,0,0,0.0,0
55.0,2,South,1.6,1,4,0,2,0,0,0.0,0
42.5,2,West,23.1,3,7,0,2,0,0,0.0,0
55.1,1,South,7.1,0,5,0,2,0,0,0.0,0
41.2,3,South,51.4,0,7,0,3,0,0,0.0,0
18.0,4,South,3.1,2,5,1,1,0,0,0.0,0
40.2,2,South,13.5,1,5,0,1,0,0,0.0,0
54.7,3,West,4.9,0,3,0,2,0,0,0.0,0
31.3,4,Midwest,38.6,3,6,1,2,0,0,0.0,0
37.3,4,North,10.4,0,6,0,2,3,0,108.6,1
39.9,2,North,5.0,3,5,0,2,0,0,0.0,0
18.0,3,West,31.1,0,3,0,3,1,1,61.2,1
62.1,1,Midwest,40.8,1,4,0,2,0,0,0.0,0
31.2,3,West,14.9,0,3,0,1,0,0,0.0,0
48.1,3,South,11.4,0,0,0,2,0,0,0.0,0
41.0,3,West,24.0,1,3,0,3,0,0,0.0,0
57.1,1,Midwest,25.3,2,1,0,3,0,0,0.0,0
46.9,3,North,25.9,1,3,0,3,1,1,137.4,1
39.2,2,West,7.7,1,6,0,1,0,0,0.0,0
31.3,1,North,68.0,3,5,0,2,0,0,0.0,0
51.6,2,North,5.8,1,4,0,2,0,0,0.0,0
19.5,4,North,11.2,1,7,0,3,1,1,64.0,1
49.8,4,Midwest,8.0,2,4,0,2,1,1,73.6,1
28.8,3,South,64.2,0,5,0,1,0,0,0.0,0
57.0,1,South,42.3,0,7,0,1,0,0,0.0,0
43.9,1,Midwest,40.0,2,4,0,2,0,0,0.0,0
49.7,1,South,1.0,0,5,0,1,0,0,0.0,0
43.0,1,South,27.8,1,3,0,1,0,0,0.0,0
21.0,2,South,6.3,1,10,0,2,0,0,0.0,0
31.7,2,West,82.4,0,4,0,1,0,0,0.0,0
50.1,1,South,18.2,4,4,0,2,0,0,0.0,0
44.0,4,West,20.0,2,9,0,1,0,0,0.0,0
56.2,3,North,10.6,2,2,0,1,0,0,0.0,0
46.8,3,West,18.5,0,5,0,2,0,0,0.0,0
30.4,2,South,33.2,2,2,0,1,0,0,0.0,0
32.4,2,Midwest,19.8,2,10,1,3,2,1,56.7,1
43.2,2,North,24.6,0,4,0,2,0,0,0.0,0
18.0,2,North,15.3,0,5,0,2,0,0,0.0,0
62.1,3,West,30.2,3,3,0,1,0,0,0.0,0
47.3,2,Midwest,55.2,2,5,0,1,0,0,0.0,0
56.7,3,South,1.3,0,7,0,2,0,0,0.0,0
23.0,4,West,2.7,1,8,0,2,0,0,0.0,0
56.9,2,West,27.8,2,4,0,2,0,0,0.0,0
68.8,1,North,11.4,1,11,0,2,0,0,0.0,0
26.1,4,West,7.9,3,2,0,2,0,0,0.0,0
51.3,3,Midwest,4.7,2,1,0,1,0,0,0.0,0
42.0,3,West,20.4,0,3,0,1,0,0,0.0,0
23.5,3,West,10.2,3,6,0,1,0,0,0.0,0
47.9,1,Midwest,17.0,1,6,0,3,0,0,0.0,0
52.0,1,West,76.4,3,4,0,2,0,0,0.0,0
34.8,1,South,34.1,3,5,0,2,0,0,0.0,0
56.0,1,West,38.1,1,1,0,2,0,0,0.0,0
22.0,2,South,3.2,1,5,0,2,0,0,0.0,0
24.1,1,Midwest,9.4,2,3,0,2,0,0,0.0,0
43.6,4,South,2.7,2,5,0,3,0,0,0.0,0
42.3,2,Midwest,83.0,0,3,0,2,0,0,0.0,0
33.4,2,South,27.5,1,8,0,2,0,0,0.0,0
51.7,1,South,1.0,2,5,0,2,0,0,0.0,0
48.4,2,Midwest,15.5,1,3,0,2,0,0,0.0,0
52.3,1,Midwest,7.3,3,8,0,2,0,0,0.0,0
40.5,3,South,18.6,0,2,0,3,0,0,0.0,0
49.2,3,Midwest,4.7,2,3,0,3,0,0,0.0,0
36.7,2,North,1.4,1,6,0,2,0,0,0.0,0
66.6,1,West,9.4,1,2,0,2,0,0,0.0,0
32.2,3,South,8.4,1,3,0,1,0,0,0.0,0
67.3,2,North,30.3,1,5,0,1,0,0,0.0,0
42.4,1,North,15.4,0,2,1,2,2,1,62.0,1
25.5,2,North,8.3,3,10,0,2,0,0,0.0,0
58.4,4,Midwest,20.3,1,4,0,1,0,0,0.0,0
43.5,2,West,1.8,2,8,0,2,0,0,0.0,0
52.2,4,South,26.1,0,6,0,1,0,0,0.0,0
56.7,1,West,3.8,1,8,0,2,2,0,65.6,1
46.1,1,South,7.9,3,2,0,2,0,0,0.0,0
34.9,3,West,8.0,2,5,0,3,0,0,0.0,0
53.7,1,West,15.0,1,3,0,2,0,0,0.0,0
42.0,2,North,73.5,0,6,1,2,0,0,0.0,0
50.2,1,Midwest,9.4,1,9,0,2,0,0,0.0,0
18.0,2,South,7.9,0,5,1,3,0,0,0.0,0
47.4,2,South,4.4,1,6,0,2,0,0,0.0,0
34.3,3,South,11.9,1,5,0,2,0,0,0.0,0
61.8,3,North,4.8,0,4,0,1,0,0,0.0,0
49.5,4,North,3.6,0,5,0,1,0,0,0.0,0
44.9,3,North,46.7,3,9,0,2,0,0,0.0,0
47.8,3,North,1.3,0,4,0,2,0,0,0.0,0
30.0,3,North,29.8,0,6,0,1,0,0,0.0,0
61.5,4,West,5.4,0,6,0,2,0,0,0.0,0
65.9,2,South,1.0,1,3,0,2,0,0,0.0,0
46.7,2,West,38.1,0,3,0,2,0,0,0.0,0
61.1,3,North,29.1,1,7,0,1,0,0,0.0,0
35.2,1,Midwest,9.8,0,4,0,1,0,0,0.0,0
32.4,4,North,2.0,1,7,0,2,0,0,0.0,0
42.5,2,North,10.7,0,6,0,1,0,0,0.0,0
47.2,2,North,4.8,2,10,0,3,0,0,0.0,0
37.3,3,South,64.7,3,3,0,3,0,0,0.0,0
48.5,2,South,18.1,1,6,0,2,0,0,0.0,0
45.7,4,Midwest,79.7,2,6,0,2,0,0,0.0,0
30.0,4,South,10.4,1,4,0,3,0,0,0.0,0
48.2,3,North,19.5,1,1,0,1,0,0,0.0,0
52.4,1,Midwest,5.1,3,8,0,3,0,0,0.0,0
44.1,2,Midwest,39.7,3,4,0,2,2,1,83.3,1
55.8,2,Midwest,1.0,1,7,0,1,0,0,0.0,0
27.4,4,North,28.5,4,3,0,3,0,0,0.0,0
47.6,1,South,11.9,3,3,0,1,0,0,0.0,0
28.0,1,West,20.7,1,4,0,2,0,0,0.0,0
28.6,1,South,21.5,2,6,0,3,0,0,0.0,0
34.4,2,West,29.8,1,6,0,2,2,0,127.6,1
30.7,4,North,5.5,1,7,0,1,0,0,0.0,0
35.4,1,South,18.2,1,4,0,1,0,0,0.0,0
39.4,1,North,13.4,0,6,0,1,1,1,54.8,1
52.0,3,North,8.0,0,7,1,2,0,0,0.0,0
38.1,3,Midwest,16.4,7,2,0,1,0,0,0.0,0
23.0,3,South,72.9,1,5,0,2,0,1,64.6,1
55.7,3,Midwest,71.4,2,7,0,3,0,0,0.0,0
32.0,1,South,7.8,3,4,1,2,0,0,0.0,0
41.3,2,North,51.7,4,9,0,2,0,0,0.0,0
47.4,4,Midwest,50.2,1,2,0,3,3,1,79.8,1
44.4,4,North,6.9,0,2,1,2,0,0,0.0,0
55.1,3,West,21.9,1,4,0,1,0,0,0.0,0
47.7,3,North,49.0,1,5,0,1,0,0,0.0,0
31.7,4,West,17.4,2,5,0,2,2,1,118.6,1
68.1,2,West,11.1,1,5,0,2,0,0,0.0,0
44.3,1,Midwest,25.2,0,3,0,2,0,0,0.0,0
40.2,3,Midwest,4.5,2,3,0,2,3,1,133.0,1
53.6,4,South,4.2,3,4,0,1,0,0,0.0,0
45.0,3,South,42.9,0,6,0,3,0,0,0.0,0
46.8,3,Midwest,1.0,1,3,0,2,0,1,137.4,1
71.9,2,South,39.1,4,4,0,2,0,0,0.0,0
38.7,1,North,8.2,1,5,0,1,0,0,0.0,0
38.2,1,North,15.8,0,4,0,2,0,0,0.0,0
43.4,4,North,18.8,0,5,0,1,0,0,0.0,0
54.9,2,North,35.0,1,4,0,3,1,0,41.6,1
23.9,1,North,51.7,1,3,0,2,0,0,0.0,0
18.4,4,West,39.1,1,2,0,3,0,0,0.0,0
35.0,2,North,20.4,1,6,0,1,0,0,0.0,0
22.4,3,South,10.3,2,3,0,1,0,0,0.0,0
36.9,2,Midwest,17.9,3,10,0,3,0,0,0.0,0
48.0,1,Midwest,1.0,1,6,0,3,1,1,63.8,1
31.3,3,South,6.7,2,6,1,2,0,1,80.5,1
24.9,4,South,10.9,4,3,0,1,0,0,0.0,0
42.8,1,South,9.2,3,5,0,3,0,0,0.0,0
52.4,3,Midwest,2.4,1,8,0,1,0,0,0.0,0
21.7,1,South,1.3,1,5,0,2,0,0,0.0,0
51.8,2,South,13.1,0,3,0,3,0,0,0.0,0
51.8,2,West,1.9,0,6,0,3,0,0,0.0,0
53.4,4,West,8.1,2,0,0,2,0,0,0.0,0
56.6,2,West,15.5,1,5,0,2,0,0,0.0,0
68.4,2,Midwest,5.7,3,2,0,1,0,0,0.0,0
37.7,3,South,2.0,1,4,0,1,0,0,0.0,0
43.3,1,North,13.6,2,6,0,2,0,0,0.0,0
37.0,1,Midwest,14.3,0,5,0,1,0,0,0.0,0
42.0,1,West,59.3,2,4,0,2,0,0,0.0,0
60.4,3,West,3.3,0,4,0,2,0,0,0.0,0
25.9,2,Midwest,22.9,4,2,0,2,0,0,0.0,0
31.7,4,Midwest,9.2,1,1,0,2,0,0,0.0,0
58.5,2,South,3.2,3,6,0,2,0,0,0.0,0
54.2,1,Midwest,12.0,0,9,1,2,0,0,0.0,0
37.6,3,North,13.4,1,7,0,2,2,0,102.7,1
52.3,2,North,10.8,2,5,0,1,0,0,0.0,0
46.1,4,Midwest,34.8,1,4,0,2,0,0,0.0,0
60.0,2,North,43.9,1,3,0,2,0,0,0.0,0
42.9,1,South,3.9,1,5,0,2,0,0,0.0,0
54.3,2,Midwest,4.4,0,4,0,1,0,0,0.0,0
73.7,1,North,13.1,2,7,0,3,0,0,0.0,0
49.2,1,West,9.3,5,6,0,2,7,1,121.0,1
42.6,2,South,41.1,3,7,0,2,0,0,0.0,0
50.7,1,Midwest,120.0,2,4,0,2,0,0,0.0,0
37.6,1,Midwest,4.8,3,2,1,2,0,0,0.0,0
70.7,2,Midwest,34.5,1,5,0,2,0,0,0.0,0
44.2,2,West,22.4,0,4,0,3,0,0,0.0,0
38.7,2,North,24.8,1,6,0,1,0,0,0.0,0
32.0,1,Midwest,7.4,0,4,0,3,0,0,0.0,0
55.2,2,North,2.5,1,2,0,2,0,0,0.0,0
52.4,3,South,18.8,1,6,0,1,0,0,0.0,0
36.0,3,West,22.8,2,5,1,2,0,0,0.0,0
48.9,2,West,79.2,1,5,1,2,0,0,0.0,0
23.9,1,South,27.0,2,2,0,2,0,0,0.0,0
44.2,2,South,14.1,0,6,0,2,3,1,105.9,1
47.4,4,Midwest,120.0,5,6,1,1,0,1,107.1,1
62.5,2,South,11.2,2,5,0,2,0,0,0.0,0
32.8,1,West,4.3,1,9,0,3,3,0,79.4,1
26.7,1,North,23.1,1,3,0,3,4,1,150.8,1
31.3,4,North,7.4,2,2,0,1,0,0,0.0,0
26.0,3,North,61.3,1,3,0,2,3,1,68.8,1
58.0,2,North,13.4,1,5,1,1,1,1,98.8,1
60.6,2,North,3.9,1,5,1,1,0,0,0.0,0
45.8,4,North,3.7,2,7,0,1,2,0,94.4,1
56.7,1,West,25.2,2,6,0,1,0,0,0.0,0
43.6,2,South,10.9,2,9,0,1,0,0,0.0,0
40.9,3,West,10.9,0,2,1,2,0,0,0.0,0
38.0,2,Midwest,22.7,2,6,0,3,2,0,116.1,1
38.3,1,North,6.0,2,2,0,2,0,0,0.0,0
23.4,1,South,3.8,2,5,0,2,0,0,0.0,0
45.2,4,South,25.7,3,5,0,2,2,1,107.5,1
41.5,2,North,1.0,0,6,0,2,0,0,0.0,0
50.9,3,South,57.1,4,2,1,2,0,0,0.0,0
43.1,2,North,4.8,3,7,0,3,0,0,0.0,0
40.0,4,Midwest,14.3,3,5,0,1,6,1,185.4,1
31.5,4,North,5.7,3,6,0,2,0,0,0.0,0
42.9,2,Midwest,5.9,2,4,0,2,0,0,0.0,0
50.9,2,South,43.2,1,4,0,1,0,0,0.0,0
28.3,3,West,21.1,1,8,0,3,0,0,0.0,0
43.0,3,South,9.0,3,3,0,1,0,0,0.0,0
44.8,2,West,6.9,1,4,0,1,0,0,0.0,0
33.4,3,North,5.7,4,7,1,2,0,0,0.0,0
34.9,1,South,19.4,1,4,0,1,0,0,0.0,0
44.8,2,South,31.5,2,7,0,3,0,0,0.0,0
28.4,3,Midwest,7.0,0,6,0,1,0,0,0.0,0
46.2,1,North,9.7,3,3,0,2,0,0,0.0,0
31.3,2,West,30.6,1,7,0,2,0,0,0.0,0
54.8,4,North,32.1,3,3,1,2,0,0,0.0,0
70.1,3,Midwest,5.6,1,2,0,2,0,0,0.0,0
31.7,4,Midwest,11.6,2,7,0,1,0,0,0.0,0
48.4,3,Midwest,49.0,2,4,0,2,0,0,0.0,0
33.3,3,North,32.3,1,5,0,1,0,0,0.0,0
54.5,2,Midwest,4.3,2,2,0,2,0,0,0.0,0
26.8,1,North,11.7,2,3,0,1,0,0,0.0,0
47.8,2,Midwest,86.9,4,5,0,2,0,0,0.0,0
31.5,2,South,17.9,3,4,1,2,2,1,80.3,1
39.5,4,West,30.5,0,8,0,2,0,0,0.0,0
29.6,2,North,2.3,1,5,0,2,0,0,0.0,0
51.9,1,West,42.9,1,6,0,3,0,0,0.0,0
32.0,3,North,22.3,1,7,1,2,0,0,0.0,0
48.6,2,North,4.6,2,8,0,2,4,1,122.9,1
37.9,1,South,11.5,1,3,0,2,0,0,0.0,0
40.6,1,South,2.1,3,6,0,2,0,0,0.0,0
43.8,3,North,36.0,1,9,0,2,0,0,0.0,0
32.9,2,Midwest,32.8,0,3,0,2,0,0,0.0,0
44.5,1,North,16.2,4,4,0,2,1,1,74.8,1
60.4,2,North,14.4,3,8,0,1,0,0,0.0,0
32.7,2,South,14.9,2,4,0,1,0,0,0.0,0
56.1,1,South,1.0,2,4,1,3,2,1,233.3,1
60.0,4,West,11.0,1,3,0,2,1,0,167.5,1
32.2,2,West,3.3,1,3,1,3,0,0,0.0,0
24.5,1,Midwest,4.9,3,3,0,2,3,1,101.7,1
45.6,4,West,78.6,1,2,1,1,0,0,0.0,0
35.4,3,West,7.3,2,2,0,2,0,0,0.0,0
64.4,2,West,15.9,2,7,0,2,0,0,0.0,0
42.4,2,Midwest,52.5,3,7,0,1,0,0,0.0,0
32.4,4,North,12.8,2,4,0,2,4,1,147.8,1
28.2,2,North,18.1,0,13,0,2,0,0,0.0,0
55.1,2,Midwest,4.4,2,5,0,1,0,0,0.0,0
35.1,2,North,8.1,2,6,0,2,0,0,0.0,0
42.5,2,West,16.9,3,8,0,2,0,0,0.0,0
53.5,3,West,10.9,1,7,0,1,0,0,0.0,0
36.2,2,West,1.0,2,4,0,2,0,0,0.0,0
41.4,1,West,12.3,2,3,0,2,0,0,0.0,0
41.8,3,North,40.5,0,6,0,1,0,0,0.0,0
50.2,1,Midwest,3.0,0,4,1,2,4,1,93.5,1
49.1,2,Midwest,1.0,1,7,0,2,0,0,0.0,0
39.4,2,Midwest,3.0,5,5,0,2,0,0,0.0,0
42.8,3,South,27.9,1,7,0,2,0,0,0.0,0
37.5,2,Midwest,38.0,0,3,0,1,0,0,0.0,0
24.3,3,South,1.2,1,3,0,3,0,0,0.0,0
