id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util
61862309,16000, 36 months,15.6,559.44,D,10+ years,RENT,54000.0,Verified,debt_consolidation,22.82,0.0,1997-09-01,9.0,0.0,719,715,34382,78.0
65423726,10000, 36 months,8.1,314.2,B,3 years,RENT,45000.0,Source Verified,credit_card,26.56,0.0,1990-10-01,7.0,0.0,679,675,38578,95.0
57155402,12000, 60 months,13.3,275.07,C,< 1 year,RENT,75000.0,Not Verified,credit_card,8.96,0.0,2006-09-01,10.0,0.0,674,670,13233,76.0
61423964,1800, 36 months,16.9,64.17,D,4 years,OWN,30200.0,Verified,debt_consolidation,31.92,1.0,2000-03-01,11.0,3.0,704,700,3027,45.0
50003464,16000, 36 months,7.8,500.58,A,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,34.19,0.0,2000-08-01,21.0,0.0,724,720,13200,41.0
96627164,12000, 36 months,8.2,377.37,B,10+ years,MORTGAGE,50000.0,Not Verified,debt_consolidation,32.19,0.0,2005-01-01,8.0,1.0,714,710,13514,63.0
571260,3000, 36 months,11.4,98.92,B,10+ years,RENT,58800.0,Not Verified,debt_consolidation,9.22,0.0,1996-06-01,6.0,0.0,694,690,3996,64.0
118339150,20000, 36 months,20.0,743.28,D,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,21.21,1.0,1998-01-01,11.0,0.0,679,675,19900,73.0
3288467,15850, 36 months,18.7,579.0,D,2 years,RENT,36000.0,Source Verified,debt_consolidation,11.0,0.0,2003-08-01,6.0,0.0,674,670,12966,69.0
124065099,26200, 60 months,15.0,623.99,C,10+ years,MORTGAGE,100000.0,Verified,home_improvement,29.43,0.0,1999-12-01,9.0,0.0,729,725,20423,53.0
6094671,20000, 36 months,8.0,635.07,A,10+ years,RENT,110000.0,Source Verified,debt_consolidation,15.41,0.0,1972-05-01,14.0,0.0,719,715,22418,49.0
10694643,12375, 60 months,19.9,327.66,D,3 years,RENT,54000.0,Verified,debt_consolidation,21.44,0.0,2007-07-01,14.0,0.0,669,665,7255,71.0
72542863,9000, 36 months,13.6,306.16,C,2 years,RENT,60000.0,Source Verified,credit_card,5.42,0.0,2009-09-01,6.0,0.0,669,665,4135,63.0
72092312,20000, 60 months,10.7,432.36,B,10+ years,OWN,90000.0,Not Verified,debt_consolidation,1.35,0.0,1993-04-01,6.0,0.0,719,715,3713,14.0
4084616,16800, 60 months,15.0,406.77,C,2 years,RENT,51000.0,Verified,credit_card,19.08,0.0,2005-08-01,6.0,0.0,699,695,13587,71.0
5786527,5500, 36 months,15.2,191.26,C,1 year,RENT,20000.0,Not Verified,car,2.88,0.0,1987-10-01,5.0,0.0,709,705,2862,7.0
19067135,14350, 36 months,10.9,469.74,B,10+ years,MORTGAGE,32000.0,Not Verified,debt_consolidation,25.53,0.0,2000-05-01,18.0,0.0,729,725,15787,24.0
14398174,18000, 36 months,12.9,606.41,B,9 years,RENT,78000.0,Source Verified,credit_card,13.71,0.0,2005-07-01,14.0,0.0,714,710,13055,48.0
34362475,11000, 36 months,10.4,357.48,B,10+ years,RENT,75000.0,Not Verified,debt_consolidation,13.93,0.0,1988-04-01,5.0,0.0,684,680,17957,85.0
3539110,7125, 36 months,18.4,259.35,D,4 years,MORTGAGE,56000.0,Source Verified,other,23.74,0.0,2007-09-01,6.0,0.0,729,725,1615,50.0
34462290,8125, 36 months,8.1,255.33,A,4 years,RENT,42000.0,Source Verified,debt_consolidation,22.87,0.0,1999-02-01,14.0,0.0,689,685,11262,56.0
54177501,15000, 60 months,13.9,348.95,C,10+ years,RENT,62000.0,Verified,debt_consolidation,19.49,0.0,2005-04-01,9.0,0.0,719,715,4804,16.0
62499301,8400, 36 months,16.5,297.61,D,,MORTGAGE,60000.0,Not Verified,debt_consolidation,28.24,0.0,2005-02-01,10.0,0.0,694,690,4721,51.0
46694045,15000, 36 months,9.1,478.19,B,6 years,RENT,55000.0,Not Verified,credit_card,15.78,0.0,2005-11-01,11.0,0.0,699,695,12806,49.0
69484330,3500, 36 months,21.4,132.73,E,1 year,RENT,48000.0,Source Verified,other,19.18,0.0,2003-05-01,23.0,0.0,684,680,15474,78.0
104472357,1000, 36 months,7.4,31.11,A,2 years,RENT,35000.0,Verified,other,9.36,0.0,2010-08-01,11.0,0.0,779,775,248,1.0
43276176,27975, 60 months,20.4,748.82,E,10+ years,OWN,56000.0,Source Verified,debt_consolidation,35.11,1.0,1996-03-01,8.0,1.0,684,680,127,4.0
21421458,9000, 36 months,7.6,280.75,A,2 years,MORTGAGE,90000.0,Not Verified,debt_consolidation,10.54,0.0,1980-06-01,13.0,1.0,729,725,11108,38.0
17863640,18000, 60 months,12.9,409.47,C,3 years,RENT,60000.0,Source Verified,debt_consolidation,20.33,0.0,2004-03-01,6.0,0.0,694,690,9956,59.0
1227467,2500, 36 months,6.6,76.76,A,2 years,MORTGAGE,50000.0,Not Verified,home_improvement,18.15,0.0,1997-03-01,7.0,0.0,749,745,3085,44.0
119890136,29500, 60 months,24.8,863.28,E,6 years,OWN,114000.0,Verified,medical,11.61,0.0,2005-12-01,8.0,0.0,789,785,907,3.0
28432568,28000, 60 months,13.9,651.23,C,10+ years,MORTGAGE,100000.0,Source Verified,credit_card,21.61,0.0,2001-04-01,13.0,0.0,704,700,23906,88.0
572649,10000, 36 months,7.1,309.42,A,< 1 year,MORTGAGE,90000.0,Not Verified,major_purchase,7.55,0.0,1988-03-01,9.0,0.0,779,775,1902,14.0
95168789,18000, 36 months,11.4,593.49,B,2 years,RENT,70000.0,Source Verified,debt_consolidation,21.07,0.0,2002-06-01,15.0,1.0,684,680,12152,31.0
55971213,6450, 36 months,16.5,228.52,D,10+ years,RENT,43576.0,Source Verified,debt_consolidation,25.27,0.0,2002-10-01,10.0,0.0,664,660,4326,41.0
110346228,20000, 36 months,11.9,664.2,B,10+ years,RENT,50000.0,Verified,credit_card,24.03,0.0,2005-03-01,10.0,1.0,664,660,17420,74.0
115387351,20000, 36 months,7.3,620.75,A,10+ years,RENT,105000.0,Not Verified,debt_consolidation,22.24,2.0,2005-01-01,9.0,0.0,689,685,8633,73.0
41991420,16000, 36 months,6.9,493.45,A,10+ years,MORTGAGE,69000.0,Not Verified,home_improvement,18.26,0.0,1985-06-01,14.0,0.0,689,685,15010,73.0
64350803,10000, 36 months,14.3,343.39,C,,RENT,50701.32,Verified,other,2.49,0.0,2004-02-01,2.0,0.0,709,705,3075,96.0
60707061,16500, 60 months,12.6,372.82,C,10+ years,OWN,72000.0,Source Verified,debt_consolidation,33.75,0.0,1999-11-01,12.0,0.0,714,710,25431,83.0
74555983,28000, 36 months,7.3,869.57,A,2 years,OWN,175000.0,Source Verified,debt_consolidation,2.86,1.0,1998-10-01,24.0,0.0,689,685,23972,15.0
56001500,18200, 36 months,12.6,610.52,C,1 year,RENT,60000.0,Verified,debt_consolidation,25.5,1.0,2001-01-01,15.0,0.0,674,670,42864,99.0
66452001,35000, 60 months,18.4,898.13,E,2 years,MORTGAGE,100940.0,Source Verified,debt_consolidation,34.09,0.0,1997-08-01,11.0,0.0,719,715,107105,51.0
44653525,13000, 36 months,8.1,408.46,B,10+ years,MORTGAGE,66960.0,Source Verified,debt_consolidation,9.44,0.0,2002-04-01,22.0,0.0,689,685,12299,64.0
8915532,28000, 60 months,12.9,636.95,B,6 years,MORTGAGE,65000.0,Source Verified,credit_card,19.87,0.0,1983-08-01,16.0,0.0,724,720,28850,58.0
50303318,14000, 36 months,11.5,461.87,B,10+ years,MORTGAGE,80000.0,Verified,debt_consolidation,4.73,0.0,2002-12-01,7.0,0.0,699,695,9036,36.0
8654685,35000, 36 months,9.6,1123.94,B,10+ years,RENT,90000.0,Verified,debt_consolidation,25.77,0.0,1993-03-01,10.0,0.0,739,735,24933,44.0
59433032,16000, 36 months,9.1,510.07,B,10+ years,OWN,75000.0,Source Verified,credit_card,15.2,0.0,1994-01-01,17.0,1.0,679,675,19072,54.0
8534848,10000, 60 months,10.9,217.38,B,10+ years,OWN,60000.0,Source Verified,credit_card,18.0,0.0,1991-03-01,21.0,0.0,729,725,10379,30.0
807326,2400, 36 months,11.4,79.14,B,6 years,RENT,60000.0,Not Verified,debt_consolidation,5.74,0.0,2000-05-01,5.0,1.0,679,675,2462,21.0
6395987,5150, 36 months,6.0,156.75,A,8 years,MORTGAGE,57300.0,Not Verified,debt_consolidation,15.5,0.0,1983-07-01,10.0,0.0,714,710,6375,36.0
66511225,11500, 36 months,11.9,381.91,C,2 years,RENT,64000.0,Verified,credit_card,11.23,0.0,2009-04-01,5.0,0.0,694,690,10863,97.0
41299579,18200, 36 months,7.8,569.4,A,2 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,24.09,1.0,1999-08-01,15.0,0.0,694,690,17032,51.0
68634283,11000, 36 months,10.7,358.99,B,8 years,MORTGAGE,35000.0,Not Verified,debt_consolidation,16.98,0.0,2000-04-01,9.0,0.0,714,710,5581,38.0
87033345,16500, 60 months,19.9,437.06,D,10+ years,RENT,33000.0,Source Verified,debt_consolidation,7.85,0.0,1999-08-01,7.0,1.0,729,725,5479,24.0
673216,11500, 36 months,9.6,369.08,B,4 years,MORTGAGE,71738.0,Verified,home_improvement,15.89,0.0,2001-09-01,14.0,0.0,729,725,3009,19.0
40227718,14400, 36 months,8.6,455.71,B,10+ years,MORTGAGE,67000.0,Not Verified,home_improvement,16.73,0.0,1993-10-01,17.0,0.0,714,710,46780,46.0
34953304,7200, 36 months,12.3,240.49,C,3 years,RENT,30000.0,Verified,credit_card,19.0,0.0,2003-11-01,16.0,0.0,699,695,7799,96.0
125621609,10000, 36 months,19.0,366.72,D,,OWN,50000.0,Source Verified,debt_consolidation,26.4,0.0,1989-09-01,10.0,0.0,699,695,18555,73.0
5776729,14550, 36 months,10.1,470.59,B,2 years,RENT,55000.0,Not Verified,debt_consolidation,12.83,0.0,1985-09-01,10.0,0.0,704,700,19776,50.0
110779892,4000, 36 months,13.5,135.92,C,< 1 year,RENT,23000.0,Source Verified,debt_consolidation,4.91,0.0,2011-11-01,11.0,0.0,669,665,2447,15.0
76091269,14000, 60 months,13.6,323.37,C,10+ years,RENT,70000.0,Verified,moving,23.68,1.0,2001-07-01,8.0,0.0,709,705,11534,53.0
78983311,12000, 60 months,19.9,317.86,D,3 years,RENT,40000.0,Verified,debt_consolidation,31.41,0.0,2008-10-01,13.0,0.0,694,690,45217,92.0
75300692,12000, 36 months,5.3,361.38,A,10+ years,OWN,65000.0,Not Verified,debt_consolidation,15.5,0.0,1999-07-01,10.0,0.0,784,780,19596,23.0
67849459,7000, 36 months,11.9,232.47,C,8 years,RENT,51000.0,Not Verified,credit_card,3.39,0.0,2004-03-01,22.0,3.0,664,660,4614,65.0
5956022,12000, 36 months,13.6,408.27,C,7 years,MORTGAGE,115000.0,Verified,small_business,21.57,0.0,1998-09-01,17.0,0.0,709,705,9286,54.0
473657,7500, 36 months,11.3,246.84,B,10+ years,RENT,36000.0,Not Verified,other,18.87,0.0,1997-07-01,12.0,0.0,699,695,14225,53.0
68438999,18000, 36 months,5.3,542.07,A,,MORTGAGE,50000.0,Verified,credit_card,7.08,0.0,1986-10-01,11.0,0.0,799,795,10182,9.0
65833256,11900, 36 months,16.9,424.21,D,10+ years,OWN,35000.0,Verified,debt_consolidation,31.79,0.0,2002-11-01,6.0,1.0,689,685,2946,98.0
75370433,9450, 36 months,22.4,363.11,E,7 years,MORTGAGE,30000.0,Source Verified,debt_consolidation,23.04,0.0,2010-05-01,8.0,1.0,664,660,13982,74.0
10414689,12000, 60 months,14.4,282.16,C,10+ years,MORTGAGE,70000.0,Source Verified,debt_consolidation,12.38,1.0,1995-02-01,6.0,0.0,689,685,16874,39.0
25968265,31200, 60 months,12.4,701.78,B,10+ years,MORTGAGE,95000.0,Verified,debt_consolidation,17.6,0.0,2000-01-01,12.0,0.0,734,730,37998,66.0
126340011,10000, 36 months,6.7,307.5,A,,OWN,20000.0,Not Verified,debt_consolidation,32.77,0.0,1989-03-01,9.0,0.0,789,785,7521,16.0
72662942,10550, 60 months,15.3,252.71,C,10+ years,MORTGAGE,58717.0,Verified,major_purchase,15.98,6.0,2005-01-01,10.0,0.0,674,670,7657,38.0
39751373,12000, 36 months,15.5,419.46,D,4 years,MORTGAGE,40019.0,Verified,debt_consolidation,6.21,0.0,2002-12-01,12.0,1.0,674,670,1000,9.0
1060720,13200, 36 months,11.7,436.61,B,2 years,MORTGAGE,41600.0,Not Verified,debt_consolidation,9.55,0.0,2001-11-01,10.0,0.0,699,695,10086,77.0
7720143,10000, 36 months,8.0,316.14,A,10+ years,MORTGAGE,84000.0,Verified,debt_consolidation,23.54,0.0,1992-12-01,8.0,0.0,724,720,35631,69.0
102175516,6000, 36 months,11.4,197.69,B,10+ years,MORTGAGE,85000.0,Source Verified,debt_consolidation,12.31,0.0,2004-07-01,12.0,1.0,699,695,8424,17.0
69512598,9000, 36 months,10.7,293.72,B,2 years,MORTGAGE,55000.0,Verified,credit_card,20.19,0.0,2004-11-01,15.0,0.0,724,720,8666,16.0
12356698,1500, 36 months,23.4,58.41,F,10+ years,MORTGAGE,97000.0,Not Verified,other,22.73,3.0,2002-06-01,12.0,0.0,674,670,12793,60.0
1153869,15000, 36 months,7.0,469.36,A,10+ years,MORTGAGE,75000.0,Not Verified,debt_consolidation,4.5,0.0,1999-06-01,3.0,0.0,779,775,11821,46.0
71886072,25000, 36 months,16.2,882.51,D,< 1 year,MORTGAGE,160000.0,Verified,debt_consolidation,3.3,0.0,2004-06-01,4.0,5.0,679,675,16120,79.0
55555620,10000, 60 months,15.6,241.12,D,,RENT,42000.0,Source Verified,small_business,19.31,0.0,1975-04-01,7.0,5.0,664,660,7587,43.0
63387168,35000, 60 months,9.1,729.44,B,8 years,OWN,250000.0,Source Verified,credit_card,11.99,0.0,1984-07-01,15.0,0.0,744,740,93848,62.0
8590558,14400, 36 months,11.9,478.22,B,10+ years,MORTGAGE,90000.0,Not Verified,debt_consolidation,15.22,1.0,1994-02-01,13.0,0.0,679,675,8530,82.0
12886308,4500, 36 months,9.6,144.51,B,10+ years,RENT,37000.0,Source Verified,debt_consolidation,19.56,0.0,1971-06-01,7.0,2.0,719,715,1683,34.0
1374880,21250, 60 months,22.4,592.36,F,10+ years,MORTGAGE,64398.0,Verified,debt_consolidation,14.76,0.0,2003-03-01,8.0,0.0,674,670,16907,91.0
16141073,4000, 36 months,10.9,130.94,B,10+ years,MORTGAGE,88000.0,Source Verified,credit_card,12.49,0.0,1980-10-01,12.0,0.0,729,725,33288,68.0
87254639,9500, 36 months,13.9,324.65,C,< 1 year,OWN,42000.0,Verified,debt_consolidation,13.26,0.0,2005-12-01,17.0,0.0,664,660,13300,49.0
94020128,25000, 60 months,15.9,607.82,C,2 years,RENT,87050.0,Source Verified,debt_consolidation,20.49,0.0,1995-09-01,11.0,0.0,759,755,15193,36.0
114784931,25000, 36 months,14.0,855.42,C,5 years,MORTGAGE,95000.0,Verified,home_improvement,27.39,0.0,2010-04-01,11.0,0.0,694,690,12478,42.0
23103097,24000, 60 months,10.1,511.71,B,8 years,RENT,90000.0,Source Verified,credit_card,20.95,0.0,2001-02-01,16.0,0.0,709,705,21328,41.0
50263283,28000, 36 months,7.8,876.0,A,6 years,MORTGAGE,150000.0,Not Verified,debt_consolidation,10.41,0.0,1999-12-01,20.0,0.0,709,705,30202,26.0
99257071,10000, 36 months,11.4,329.48,B,4 years,RENT,190000.0,Not Verified,debt_consolidation,12.09,0.0,2001-11-01,8.0,1.0,699,695,10515,71.0
62684653,30000, 36 months,7.8,938.57,A,9 years,MORTGAGE,115000.0,Verified,debt_consolidation,21.21,0.0,2002-05-01,16.0,0.0,704,700,59806,63.0
90305782,20000, 36 months,12.7,671.86,C,3 years,MORTGAGE,103000.0,Not Verified,credit_card,24.15,0.0,1998-09-01,16.0,0.0,749,745,23818,57.0
10616246,20000, 36 months,12.9,673.79,B,7 years,RENT,140000.0,Not Verified,debt_consolidation,21.18,0.0,1993-11-01,18.0,0.0,664,660,18559,48.0
111529589,6000, 36 months,9.9,193.41,B,< 1 year,RENT,50000.0,Source Verified,debt_consolidation,9.82,0.0,2004-05-01,11.0,1.0,679,675,1653,12.0
1061304,15000, 36 months,18.6,547.12,E,1 year,RENT,54000.0,Not Verified,debt_consolidation,19.69,0.0,2006-08-01,9.0,0.0,664,660,15183,90.0
54483969,5000, 36 months,10.9,163.67,B,10+ years,MORTGAGE,180000.0,Verified,debt_consolidation,15.01,0.0,1994-02-01,15.0,0.0,699,695,25263,59.0
75922754,25000, 36 months,6.4,766.12,A,3 years,MORTGAGE,113200.0,Source Verified,home_improvement,8.98,0.0,2003-07-01,14.0,0.0,699,695,9357,56.0
58633606,3600, 36 months,15.6,125.88,D,10+ years,MORTGAGE,68000.0,Verified,vacation,30.93,0.0,1977-09-01,13.0,1.0,669,665,15558,54.0
63345132,25200, 60 months,16.5,620.21,D,,MORTGAGE,93000.0,Verified,debt_consolidation,33.55,0.0,1969-09-01,21.0,0.0,729,725,13529,38.0
116677283,35000, 60 months,13.5,806.97,C,2 years,MORTGAGE,160000.0,Source Verified,credit_card,21.36,1.0,1997-04-01,30.0,0.0,689,685,27809,46.0
40432754,8000, 36 months,13.6,272.11,C,,MORTGAGE,60000.0,Verified,debt_consolidation,27.02,0.0,2000-11-01,13.0,1.0,709,705,15495,47.0
62255730,18000, 60 months,8.1,366.53,B,10+ years,MORTGAGE,107000.0,Not Verified,debt_consolidation,20.37,0.0,1997-03-01,14.0,0.0,799,795,7144,13.0
106807050,20000, 36 months,10.4,649.96,B,7 years,RENT,85000.0,Not Verified,debt_consolidation,29.87,1.0,2001-10-01,16.0,1.0,729,725,7678,28.0
573186,14000, 60 months,16.3,342.84,D,4 years,RENT,52000.0,Source Verified,debt_consolidation,16.38,0.0,1995-02-01,10.0,0.0,689,685,10366,80.0
80578305,7500, 36 months,5.3,225.87,A,1 year,MORTGAGE,47600.0,Not Verified,credit_card,27.0,0.0,2006-08-01,7.0,0.0,754,750,9121,37.0
115012524,25000, 36 months,9.4,800.13,B,< 1 year,MORTGAGE,90000.0,Verified,debt_consolidation,33.49,0.0,2002-03-01,17.0,1.0,714,710,19835,55.0
70773479,10000, 36 months,9.7,321.5,B,< 1 year,RENT,100000.0,Source Verified,credit_card,17.38,1.0,2006-03-01,8.0,0.0,699,695,4502,23.0
40462135,8000, 36 months,9.4,256.23,B,< 1 year,OWN,28000.0,Not Verified,debt_consolidation,8.83,0.0,2001-08-01,6.0,0.0,684,680,6852,50.0
21129837,10000, 36 months,9.1,318.79,B,< 1 year,MORTGAGE,50000.0,Source Verified,debt_consolidation,21.08,0.0,2001-11-01,10.0,0.0,729,725,10135,52.0
91434360,10000, 60 months,11.4,219.63,B,9 years,MORTGAGE,110000.0,Not Verified,debt_consolidation,19.11,0.0,1991-08-01,20.0,0.0,789,785,5600,12.0
6789622,20000, 60 months,15.2,478.12,C,2 years,RENT,60000.0,Verified,small_business,21.44,2.0,1999-05-01,7.0,0.0,724,720,104,0.0
111490214,5000, 36 months,10.9,163.49,B,4 years,RENT,130000.0,Verified,debt_consolidation,1.5,3.0,1997-08-01,7.0,2.0,669,665,3648,17.0
92842089,7800, 36 months,5.3,234.9,A,10+ years,MORTGAGE,65000.0,Not Verified,debt_consolidation,18.3,0.0,2005-06-01,12.0,0.0,734,730,11657,38.0
31497639,18000, 36 months,13.3,609.54,C,3 years,MORTGAGE,85000.0,Source Verified,debt_consolidation,21.36,0.0,2004-06-01,12.0,0.0,679,675,24388,52.0
4795871,8500, 36 months,15.0,298.0,C,2 years,MORTGAGE,150000.0,Source Verified,home_improvement,4.79,0.0,1998-06-01,9.0,1.0,669,665,6481,38.0
60035147,28000, 36 months,13.9,956.84,C,10+ years,RENT,109000.0,Not Verified,debt_consolidation,20.22,0.0,2001-01-01,5.0,0.0,664,660,31725,99.0
96500283,12000, 36 months,14.9,415.93,C,10+ years,RENT,117000.0,Verified,debt_consolidation,22.5,0.0,1999-09-01,8.0,2.0,699,695,19146,57.0
111671508,10000, 36 months,11.9,332.1,B,4 years,RENT,58000.0,Source Verified,credit_card,17.5,2.0,2009-08-01,10.0,0.0,674,670,6842,37.0
96546914,20000, 36 months,13.9,683.46,C,10+ years,OWN,66000.0,Not Verified,debt_consolidation,24.16,0.0,1998-09-01,8.0,1.0,679,675,4479,28.0
68338296,10800, 36 months,13.9,369.07,C,< 1 year,RENT,40500.0,Verified,credit_card,28.5,0.0,2003-06-01,9.0,0.0,689,685,15267,61.0
65737150,25000, 36 months,13.1,844.52,C,1 year,RENT,55000.0,Source Verified,debt_consolidation,10.6,1.0,1993-07-01,3.0,0.0,664,660,11546,79.0
46426441,25000, 60 months,13.9,581.58,C,< 1 year,MORTGAGE,150000.0,Source Verified,debt_consolidation,22.28,1.0,1986-11-01,15.0,0.0,699,695,23075,73.0
48566022,4000, 36 months,9.9,129.05,B,10+ years,MORTGAGE,60560.0,Not Verified,debt_consolidation,30.54,3.0,1984-10-01,15.0,0.0,729,725,20700,77.0
23303318,23825, 36 months,6.0,725.13,A,2 years,RENT,52000.0,Source Verified,debt_consolidation,12.51,0.0,2007-09-01,10.0,0.0,749,745,10744,18.0
1100291,11000, 36 months,6.6,337.75,A,< 1 year,RENT,44000.0,Source Verified,debt_consolidation,19.5,0.0,2002-05-01,10.0,0.0,744,740,2974,18.0
88047839,32075, 36 months,13.9,1096.1,C,8 years,OWN,113000.0,Verified,debt_consolidation,10.49,0.0,2005-02-01,21.0,0.0,684,680,13266,51.0
63494974,15000, 36 months,10.9,491.01,B,2 years,MORTGAGE,100000.0,Not Verified,debt_consolidation,8.48,0.0,2001-01-01,15.0,0.0,719,715,39214,40.0
96452555,1500, 36 months,17.9,54.23,D,3 years,OWN,31200.0,Source Verified,debt_consolidation,34.96,0.0,2010-11-01,20.0,1.0,699,695,2460,10.0
41409853,10300, 36 months,21.6,391.61,E,2 years,MORTGAGE,34500.0,Verified,other,24.07,0.0,1995-05-01,9.0,0.0,684,680,15027,46.0
94253255,15000, 60 months,19.9,397.33,D,7 years,RENT,82000.0,Verified,credit_card,24.95,0.0,2002-07-01,18.0,1.0,664,660,8638,49.0
46812423,9600, 36 months,6.6,295.02,A,4 years,MORTGAGE,69000.0,Not Verified,debt_consolidation,4.64,2.0,2008-05-01,11.0,0.0,664,660,5278,33.0
73272930,5075, 36 months,10.7,165.55,B,< 1 year,MORTGAGE,114000.0,Source Verified,credit_card,25.91,0.0,1988-09-01,16.0,0.0,719,715,15521,59.0
59089815,24750, 36 months,11.5,816.51,B,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,28.99,1.0,1997-07-01,11.0,0.0,689,685,49441,80.0
126789387,15000, 36 months,14.0,513.25,C,3 years,RENT,90000.0,Not Verified,credit_card,12.07,0.0,2006-07-01,8.0,0.0,709,705,16399,47.0
63958390,22000, 36 months,9.1,701.34,B,< 1 year,OWN,120000.0,Verified,credit_card,5.0,0.0,2004-07-01,7.0,1.0,674,670,18310,93.0
5605805,11200, 36 months,14.0,383.28,B,1 year,RENT,45000.0,Source Verified,debt_consolidation,15.13,0.0,2004-09-01,14.0,0.0,679,675,12983,86.0
64822915,12000, 36 months,7.8,375.43,A,6 years,MORTGAGE,45000.0,Not Verified,debt_consolidation,26.91,0.0,1995-07-01,13.0,0.0,724,720,19053,38.0
39569300,20000, 36 months,9.4,640.57,B,10+ years,MORTGAGE,156000.0,Verified,debt_consolidation,19.65,1.0,1986-12-01,12.0,0.0,674,670,20561,78.0
105670663,25000, 36 months,8.2,786.19,B,< 1 year,RENT,70360.0,Source Verified,debt_consolidation,17.65,0.0,2002-01-01,9.0,0.0,714,710,22680,51.0
58290547,25000, 36 months,11.5,824.76,B,10+ years,MORTGAGE,72000.0,Source Verified,debt_consolidation,11.21,1.0,1995-08-01,10.0,0.0,669,665,23109,44.0
46378184,35000, 36 months,7.8,1095.0,A,2 years,MORTGAGE,192000.0,Source Verified,debt_consolidation,15.54,0.0,1996-10-01,14.0,0.0,739,735,24082,43.0
26198971,3400, 36 months,18.2,123.33,D,7 years,RENT,14500.0,Not Verified,debt_consolidation,31.13,0.0,2006-04-01,9.0,0.0,674,670,9037,79.0
77595155,5800, 36 months,6.4,177.74,A,,OWN,62000.0,Not Verified,debt_consolidation,24.93,0.0,1989-04-01,21.0,0.0,789,785,2838,6.0
3695688,16000, 36 months,16.2,564.81,C,2 years,RENT,65000.0,Not Verified,debt_consolidation,20.51,1.0,2001-07-01,11.0,0.0,689,685,12649,43.0
72213125,10000, 36 months,11.9,332.1,C,10+ years,MORTGAGE,45000.0,Verified,credit_card,39.36,0.0,1986-10-01,15.0,0.0,669,665,18647,82.0
61403353,18000, 36 months,5.3,542.07,A,10+ years,MORTGAGE,150000.0,Not Verified,debt_consolidation,20.52,0.0,1994-09-01,8.0,0.0,799,795,17631,19.0
33160556,29500, 36 months,8.3,929.74,A,10+ years,MORTGAGE,94468.0,Verified,debt_consolidation,19.75,0.0,1999-01-01,9.0,0.0,819,815,1703,3.0
93738365,2600, 36 months,24.7,103.02,E,< 1 year,RENT,10000.0,Verified,moving,24.97,1.0,2010-08-01,17.0,0.0,669,665,5535,25.0
6854854,10750, 36 months,13.6,365.75,C,,MORTGAGE,31904.0,Verified,credit_card,23.66,0.0,1995-12-01,12.0,1.0,679,675,21528,70.0
7625387,7000, 36 months,12.9,235.83,B,4 years,RENT,38500.0,Not Verified,debt_consolidation,17.67,0.0,2002-07-01,9.0,1.0,669,665,6018,64.0
6327128,9000, 36 months,12.3,300.44,B,10+ years,MORTGAGE,36000.0,Verified,debt_consolidation,26.5,1.0,2001-01-01,9.0,0.0,679,675,7905,60.0
1259756,10000, 60 months,18.5,256.94,D,10+ years,MORTGAGE,69000.0,Verified,home_improvement,7.04,0.0,2005-02-01,5.0,0.0,684,680,15585,71.0
87084809,16000, 36 months,11.4,527.55,B,10+ years,MORTGAGE,90000.0,Not Verified,major_purchase,10.77,0.0,1999-02-01,7.0,0.0,684,680,14871,73.0
83173168,3600, 36 months,14.4,123.9,C,3 years,MORTGAGE,31500.0,Source Verified,debt_consolidation,1.75,0.0,2005-12-01,4.0,0.0,709,705,1847,38.0
46294471,6000, 36 months,9.1,191.28,B,2 years,RENT,84000.0,Not Verified,debt_consolidation,11.73,1.0,2003-12-01,11.0,0.0,679,675,10394,53.0
55238871,2000, 36 months,9.1,63.76,B,10+ years,MORTGAGE,72000.0,Not Verified,car,14.07,0.0,2000-09-01,7.0,1.0,664,660,561,51.0
52576479,11650, 60 months,17.5,293.12,D,10+ years,RENT,55000.0,Verified,credit_card,30.96,0.0,2005-01-01,14.0,0.0,699,695,15357,44.0
52819216,20000, 36 months,12.6,670.9,C,1 year,MORTGAGE,62500.0,Verified,debt_consolidation,11.57,4.0,1997-02-01,11.0,0.0,664,660,24323,94.0
85218625,7200, 36 months,11.4,237.4,B,2 years,RENT,35000.0,Source Verified,debt_consolidation,15.12,0.0,2012-04-01,7.0,0.0,699,695,8453,57.0
46536610,2400, 36 months,13.3,81.25,C,< 1 year,RENT,30000.0,Source Verified,other,8.12,0.0,2001-09-01,5.0,0.0,709,705,4572,31.0
2092950,10000, 36 months,13.1,337.47,B,4 years,MORTGAGE,52000.0,Verified,debt_consolidation,27.88,0.0,2006-06-01,9.0,0.0,704,700,4278,31.0
39279715,26125, 36 months,13.6,888.59,C,4 years,MORTGAGE,52439.0,Verified,home_improvement,15.91,1.0,1980-02-01,6.0,0.0,704,700,15426,51.0
