age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,lead_id,signup_30d
70.2,2,Midwest,42.9,1,6,0,2,0,0,0.0,4186,0
34.6,3,North,32.0,3,3,0,2,0,0,0.0,39529,0
68.3,3,North,1.0,1,7,0,2,0,0,0.0,36906,0
41.3,4,North,5.9,4,4,0,1,0,0,0.0,26841,0
30.6,2,South,15.4,3,3,0,2,0,0,0.0,39670,0
49.0,3,Midwest,5.0,2,4,1,3,0,0,0.0,7989,0
18.0,1,Midwest,12.7,2,9,0,2,0,0,0.0,10164,0
33.5,3,North,7.6,3,7,0,1,0,0,0.0,18457,0
49.2,2,South,16.2,3,3,1,2,0,0,0.0,16703,0
49.3,2,Midwest,5.1,1,1,0,2,0,0,0.0,5072,0
50.4,3,Midwest,16.5,2,6,0,3,0,0,0.0,33501,0
36.7,3,North,3.1,0,6,0,3,0,0,0.0,18082,0
34.9,1,North,44.4,0,3,1,1,0,0,0.0,35754,0
43.9,1,West,1.8,4,3,0,3,0,0,0.0,21597,0
33.2,3,South,42.9,2,6,0,2,0,0,0.0,9455,0
39.8,2,West,70.0,1,4,1,2,0,0,0.0,24455,0
28.5,3,Midwest,8.1,1,6,0,3,0,0,0.0,8894,0
49.5,3,North,2.5,4,5,1,1,0,0,0.0,7127,0
42.1,3,Midwest,30.2,0,3,0,1,0,0,0.0,34593,0
33.6,4,Midwest,1.8,1,3,0,2,0,0,0.0,23546,0
30.0,3,Midwest,10.7,2,4,0,2,0,0,0.0,32798,0
40.2,3,South,27.0,3,2,0,2,0,0,0.0,36281,0
29.0,2,Midwest,9.4,3,5,1,3,1,1,90.0,18607,1
34.8,2,North,27.5,1,4,0,3,0,0,0.0,14291,0
30.6,4,South,88.4,1,4,1,1,3,1,62.9,32115,1
34.9,1,West,120.0,1,2,0,1,0,0,0.0,10829,0
40.1,4,South,29.0,4,4,0,2,0,0,0.0,24740,0
51.6,3,North,7.3,0,9,0,3,0,0,0.0,35588,0
63.4,2,South,7.3,1,6,0,3,0,0,0.0,12396,0
24.5,1,West,17.8,1,10,0,1,0,0,0.0,7092,0
48.3,3,South,25.8,4,7,0,2,0,0,0.0,23333,0
50.2,2,South,10.4,1,9,0,2,0,0,0.0,2264,0
58.8,1,Midwest,11.7,1,6,0,2,0,0,0.0,34813,0
35.2,4,South,16.7,3,2,0,3,0,0,0.0,39703,0
33.7,2,South,1.0,2,8,0,2,0,0,0.0,2491,0
47.5,2,South,61.8,1,10,1,3,0,1,144.2,4052,1
54.4,2,South,42.4,1,4,0,3,0,0,0.0,16293,0
37.8,4,South,31.9,2,6,0,2,0,0,0.0,15393,0
29.2,1,North,6.2,1,6,0,2,0,0,0.0,25909,0
33.5,4,Midwest,5.5,0,4,0,2,0,0,0.0,7994,0
46.3,1,North,70.3,3,3,0,1,0,0,0.0,23863,0
18.0,4,West,29.3,1,8,0,2,0,0,0.0,32703,0
21.8,2,South,40.9,4,4,0,2,0,0,0.0,16670,0
43.1,2,Midwest,2.5,1,5,0,1,0,0,0.0,27872,0
53.8,4,South,17.4,3,7,0,2,0,0,0.0,1647,0
35.5,2,West,37.2,1,14,0,2,0,0,0.0,8202,0
63.7,2,South,18.0,3,9,0,1,0,0,0.0,18481,0
26.7,2,South,95.4,1,8,0,2,3,1,98.0,5606,1
67.1,2,West,3.3,1,8,0,2,0,0,0.0,15163,0
47.2,2,North,15.2,0,6,0,3,2,1,205.1,30574,1
44.3,3,West,6.0,1,5,0,2,0,0,0.0,1652,0
46.2,2,West,1.5,0,6,0,2,0,0,0.0,13124,0
28.5,1,West,9.0,1,2,0,2,0,0,0.0,36010,0
27.4,3,South,11.7,2,3,1,1,0,0,0.0,20695,0
26.1,3,North,13.1,1,6,0,1,0,0,0.0,34998,0
34.5,2,South,3.4,2,14,0,1,0,0,0.0,16546,0
59.2,3,Midwest,13.6,0,8,0,1,0,0,0.0,18971,0
45.2,1,West,22.5,1,8,0,2,0,0,0.0,13100,0
45.4,1,Midwest,8.4,2,5,0,1,0,0,0.0,25176,0
42.6,1,Midwest,1.0,2,6,1,1,0,0,0.0,16037,0
60.2,3,North,38.7,2,2,0,1,0,0,0.0,16010,0
47.7,3,North,10.7,4,3,0,2,0,0,0.0,10969,0
26.3,1,South,19.5,1,6,0,3,0,0,0.0,19388,0
37.3,2,South,34.4,0,8,0,2,0,0,0.0,38062,0
52.3,3,South,29.0,1,9,0,3,0,0,0.0,36432,0
40.9,2,North,20.2,1,5,0,2,0,0,0.0,9180,0
34.6,1,North,8.3,0,5,0,1,0,0,0.0,22674,0
62.7,2,North,14.9,1,8,0,1,0,0,0.0,11757,0
60.4,2,South,28.9,2,7,0,1,0,0,0.0,2365,0
41.2,3,West,95.9,4,4,0,2,0,0,0.0,32549,0
43.8,1,North,1.0,0,6,0,2,0,0,0.0,3654,0
27.5,4,South,9.1,1,12,0,1,0,0,0.0,8951,0
35.0,2,Midwest,9.8,1,3,0,3,0,0,0.0,6029,0
63.1,1,West,12.1,1,5,0,1,0,0,0.0,2750,0
48.6,3,North,6.9,2,3,0,2,0,0,0.0,2659,0
43.9,2,West,14.8,2,3,0,3,0,0,0.0,37228,0
39.8,3,South,77.4,2,2,0,1,0,0,0.0,20166,0
43.7,1,West,52.7,3,4,0,2,0,0,0.0,5793,0
23.1,2,South,39.9,1,4,0,2,0,0,0.0,32895,0
18.0,1,Midwest,22.5,1,6,0,2,0,0,0.0,13663,0
44.3,2,West,48.4,2,4,0,3,0,0,0.0,2059,0
44.0,3,West,17.8,2,3,0,3,0,0,0.0,35512,0
58.7,1,West,5.6,1,6,1,2,0,0,0.0,15762,0
52.5,2,Midwest,10.1,0,5,0,3,0,0,0.0,38569,0
37.2,3,Midwest,41.0,0,1,0,2,0,0,0.0,26972,0
63.0,3,West,19.7,4,1,1,2,0,0,0.0,24606,0
34.6,3,South,43.3,1,8,0,2,0,0,0.0,36680,0
48.3,4,West,61.0,1,4,1,2,0,0,0.0,6404,0
21.7,4,West,2.8,0,4,0,1,0,0,0.0,6248,0
34.7,1,North,25.3,1,4,0,2,0,0,0.0,22355,0
22.2,1,Midwest,6.3,1,6,1,1,0,0,0.0,39386,0
38.5,4,South,27.0,1,5,1,2,1,0,32.9,38028,1
39.4,3,North,24.8,3,7,0,3,3,1,123.7,349,1
34.1,2,North,10.9,3,6,0,3,0,0,0.0,39232,0
24.5,1,Midwest,8.7,2,3,0,1,1,1,289.7,19212,1
44.2,3,South,8.0,1,8,0,2,0,0,0.0,9622,0
55.0,2,Midwest,33.3,1,2,0,2,0,0,0.0,2696,0
49.1,1,West,38.0,1,3,1,1,0,0,0.0,6144,0
38.7,2,North,14.2,3,7,0,3,0,0,0.0,5359,0
46.9,1,Midwest,16.5,1,2,0,2,0,0,0.0,25365,0
50.2,2,North,32.3,1,5,0,1,0,0,0.0,35091,0
35.2,3,West,11.4,0,8,0,2,0,0,0.0,14141,0
20.6,3,South,3.9,1,5,0,2,0,0,0.0,30661,0
27.0,3,North,50.5,4,5,1,2,3,1,61.2,22270,1
57.8,3,North,10.9,1,11,0,2,0,0,0.0,17231,0
35.8,2,West,4.7,4,8,1,2,0,0,0.0,30902,0
50.2,1,Midwest,4.5,2,4,0,2,0,0,0.0,9849,0
24.5,1,Midwest,21.0,6,8,0,2,0,0,122.4,22292,1
50.1,2,Midwest,3.9,3,6,0,1,0,1,66.5,29836,1
33.5,3,South,103.9,0,7,0,2,0,0,0.0,36544,0
60.1,2,West,48.4,2,3,0,2,1,0,89.4,30733,1
39.6,2,West,1.0,1,7,0,1,0,0,0.0,5543,0
47.0,2,Midwest,25.4,1,7,0,2,0,0,0.0,11120,0
42.3,4,Midwest,10.5,0,4,0,3,0,0,0.0,26864,0
30.5,2,North,28.0,2,6,0,3,0,0,0.0,12722,0
40.0,3,North,28.4,0,3,0,2,0,0,0.0,25341,0
39.4,2,North,12.0,2,3,0,2,4,0,66.1,7682,1
18.0,2,Midwest,13.7,1,5,0,2,0,0,0.0,3141,0
36.6,2,South,26.8,0,5,0,2,0,0,0.0,404,0
50.4,4,South,2.3,1,3,0,1,0,0,0.0,34491,0
37.6,2,South,3.5,0,8,0,1,0,0,0.0,23938,0
31.4,3,West,20.5,1,5,0,2,0,0,0.0,28528,0
38.2,2,Midwest,21.4,1,6,0,2,0,0,0.0,36365,0
30.6,3,Midwest,71.7,0,10,1,2,2,0,110.9,2954,1
43.2,4,North,11.2,1,4,0,1,0,0,0.0,30028,0
42.7,2,South,42.2,2,2,0,2,0,0,0.0,13467,0
49.7,2,South,13.2,2,6,0,1,0,0,0.0,20872,0
57.2,2,West,28.0,0,9,0,1,0,0,0.0,26891,0
36.9,3,South,19.3,0,5,0,3,4,0,154.9,26446,1
34.8,3,Midwest,44.3,1,7,0,1,0,0,0.0,9789,0
21.6,1,West,28.3,0,4,0,2,0,0,0.0,32367,0
46.3,3,West,29.9,1,4,0,1,0,0,0.0,26289,0
61.4,2,South,25.3,2,1,0,2,0,0,0.0,9898,0
39.8,4,South,48.3,0,9,1,3,0,0,0.0,14270,0
52.9,4,North,3.9,2,6,0,2,0,0,0.0,21537,0
55.0,1,South,7.7,1,4,0,1,0,0,0.0,10885,0
49.0,2,South,13.1,5,5,0,1,0,0,0.0,20003,0
50.5,2,South,2.9,3,5,1,2,0,0,0.0,36954,0
33.2,2,North,40.2,0,3,1,3,0,0,0.0,4128,0
24.1,1,Midwest,4.3,2,6,0,3,0,0,0.0,24638,0
53.0,4,West,1.8,0,4,0,1,0,0,0.0,16794,0
41.2,1,West,42.4,0,3,1,1,0,0,0.0,4509,0
30.4,1,South,10.4,1,6,0,2,1,1,91.4,25246,1
44.8,3,North,46.7,1,7,0,2,0,0,0.0,24559,0
39.4,2,Midwest,2.1,3,1,1,2,0,0,0.0,15028,0
44.1,3,South,2.3,0,2,0,2,0,0,0.0,5817,0
30.8,2,West,100.7,0,5,0,2,0,0,0.0,36594,0
34.5,2,Midwest,31.8,2,2,0,2,0,0,0.0,8408,0
18.0,1,North,4.1,1,4,0,2,0,0,0.0,3045,0
49.0,2,North,18.1,2,3,1,2,0,0,0.0,6549,0
50.6,1,Midwest,31.5,0,6,0,2,0,1,149.7,15556,1
39.7,4,South,23.9,2,7,0,1,0,0,0.0,25340,0
45.8,1,North,23.3,3,3,0,2,0,0,0.0,26470,0
35.6,4,West,21.9,1,5,0,2,0,0,0.0,2860,0
40.2,2,Midwest,13.1,0,5,0,2,0,0,0.0,12415,0
49.7,1,North,20.9,2,3,0,2,0,0,0.0,8703,0
47.6,2,Midwest,28.3,1,3,0,2,0,0,0.0,14185,0
41.2,3,North,31.9,2,5,0,2,0,0,0.0,30038,0
43.8,1,Midwest,13.9,0,4,1,3,0,0,0.0,30906,0
55.6,3,North,8.4,5,5,0,1,0,0,0.0,22160,0
64.6,3,South,11.3,4,3,0,2,0,0,0.0,13157,0
52.2,2,Midwest,1.6,0,7,0,2,0,0,0.0,6931,0
54.1,2,West,74.0,1,2,0,2,0,0,0.0,32696,0
33.4,1,North,14.0,0,3,0,2,3,1,75.4,9912,1
49.4,2,West,1.5,1,1,0,2,0,0,0.0,8752,0
27.0,2,North,19.6,2,3,0,1,0,0,0.0,23653,0
36.4,1,North,34.7,0,10,0,2,4,1,168.3,34689,1
49.5,1,West,5.8,1,11,0,3,0,0,0.0,32890,0
59.4,2,North,73.8,1,7,0,1,0,0,0.0,31303,0
36.8,2,Midwest,18.0,2,7,0,2,0,0,0.0,23588,0
51.1,3,South,41.1,2,7,0,2,0,0,0.0,1991,0
54.0,1,West,1.0,6,4,0,2,0,0,0.0,30046,0
43.7,1,West,2.6,0,13,0,2,0,0,0.0,32459,0
53.8,4,North,1.0,2,5,0,2,0,0,0.0,39439,0
44.9,1,West,37.4,3,1,0,3,0,0,0.0,22201,0
41.1,3,South,9.5,1,6,0,2,0,0,0.0,3370,0
31.0,4,West,36.9,3,3,0,2,0,0,0.0,29015,0
33.8,2,South,45.6,2,3,0,2,0,0,0.0,6534,0
31.5,3,North,3.4,3,5,1,3,2,0,37.2,38310,1
37.0,2,South,7.0,3,3,0,3,0,0,0.0,29802,0
45.6,3,North,5.3,1,5,0,1,0,0,0.0,7195,0
38.9,2,South,68.0,1,3,1,3,1,1,125.0,5797,1
51.3,2,South,11.8,2,7,0,2,0,0,0.0,34552,0
46.7,4,West,8.9,0,4,0,1,0,0,0.0,18194,0
75.0,3,Midwest,17.8,2,7,1,3,0,0,0.0,30971,0
36.4,1,South,21.1,3,7,0,3,0,0,0.0,33186,0
20.5,2,South,11.5,0,7,0,1,0,0,0.0,6579,0
19.8,4,Midwest,1.4,2,5,0,2,0,0,0.0,29835,0
56.2,2,North,29.8,0,6,0,1,0,0,0.0,14341,0
63.2,3,South,2.2,0,4,0,1,0,0,0.0,14322,0
50.8,4,West,55.9,3,6,0,3,0,0,0.0,26802,0
56.0,1,North,101.8,0,3,0,2,0,0,0.0,7825,0
58.5,2,Midwest,49.0,0,5,0,2,0,0,0.0,14086,0
53.4,3,North,14.3,1,4,0,2,0,0,0.0,19383,0
27.3,1,Midwest,7.4,5,1,1,1,0,0,0.0,9839,0
60.4,1,West,4.0,2,6,0,1,0,0,0.0,11409,0
55.3,1,North,1.0,2,5,1,2,0,0,0.0,31156,0
32.2,3,South,66.8,4,8,0,1,0,0,0.0,38330,0
37.9,1,South,57.6,0,4,0,3,0,0,0.0,35014,0
19.0,1,North,23.1,1,3,0,2,0,0,0.0,4811,0
45.7,3,North,19.0,1,6,0,3,2,0,166.5,24303,1
30.7,1,Midwest,14.4,3,3,0,1,0,0,0.0,29398,0
32.1,1,Midwest,53.9,1,2,0,1,0,0,0.0,37671,0
62.6,3,Midwest,9.9,3,3,0,2,0,0,0.0,37560,0
24.4,1,North,7.4,0,4,0,2,0,0,0.0,27297,0
47.2,2,South,29.9,1,0,1,2,0,0,0.0,3514,0
40.6,4,Midwest,11.8,5,7,0,2,0,0,0.0,11886,0
23.4,2,West,14.0,1,6,0,2,0,0,0.0,21207,0
40.7,2,North,3.2,0,3,0,3,0,0,0.0,3148,0
32.9,3,Midwest,1.2,2,2,0,2,0,0,0.0,15803,0
51.8,3,South,104.3,1,5,0,1,0,0,0.0,39998,0
43.3,2,West,49.0,3,5,1,2,0,0,0.0,665,0
57.8,1,West,22.3,1,5,0,1,0,0,0.0,24843,0
31.8,2,West,1.0,0,5,0,2,0,0,0.0,23568,0
29.6,2,West,22.9,1,3,0,3,0,0,0.0,13936,0
22.7,3,Midwest,7.5,1,9,0,1,0,0,0.0,13002,0
37.5,2,South,61.3,0,2,0,1,0,0,0.0,30007,0
42.2,2,North,8.9,0,8,0,2,0,0,0.0,27123,0
46.2,1,South,11.6,3,4,0,2,0,0,0.0,10958,0
41.7,2,West,35.9,2,5,1,2,0,0,0.0,9647,0
51.7,4,South,16.1,0,1,0,1,0,0,0.0,7489,0
27.1,2,North,11.9,2,3,0,1,0,0,0.0,10363,0
27.1,1,South,8.2,2,2,0,1,0,0,0.0,283,0
18.0,3,Midwest,84.8,4,8,0,2,0,0,0.0,3562,0
40.1,3,Midwest,35.2,1,7,0,2,0,0,0.0,25153,0
53.2,1,Midwest,35.6,1,4,0,2,0,0,0.0,9800,0
59.2,1,Midwest,35.1,4,5,0,3,0,0,0.0,25891,0
36.9,1,Midwest,44.2,3,4,1,2,5,1,108.2,19073,1
27.6,2,West,63.4,0,6,0,3,0,0,0.0,18717,0
52.2,2,West,18.8,0,6,0,3,0,0,0.0,26504,0
33.7,1,West,48.3,3,5,0,3,0,0,0.0,31604,0
49.9,3,West,59.0,3,5,1,2,4,1,74.8,610,1
63.1,1,North,5.7,2,3,0,1,0,0,0.0,13666,0
45.1,3,North,18.8,2,3,0,2,0,0,0.0,21730,0
49.9,2,Midwest,12.5,1,6,0,2,0,0,0.0,19975,0
55.0,4,Midwest,17.3,1,4,1,1,0,0,0.0,39062,0
29.0,2,Midwest,19.5,1,8,0,1,2,0,159.0,2275,1
49.2,3,West,1.4,2,3,1,2,0,0,0.0,3250,0
41.6,3,North,29.7,2,5,1,1,0,0,0.0,35034,0
31.8,1,South,26.7,3,6,0,2,1,0,107.8,23308,1
34.9,3,South,83.2,1,5,0,1,0,0,0.0,32712,0
54.9,3,South,4.4,3,7,0,1,0,0,0.0,16083,0
43.8,2,West,3.7,2,5,0,1,0,0,0.0,24269,0
55.1,3,North,75.0,0,3,0,2,0,0,0.0,25862,0
47.2,2,South,47.4,2,7,0,1,0,0,0.0,8011,0
43.0,3,North,36.6,2,5,0,2,0,0,0.0,10491,0
49.3,1,North,36.7,2,4,0,1,0,0,0.0,9329,0
38.4,2,North,32.0,1,5,0,2,0,0,0.0,11983,0
19.6,2,South,2.7,1,5,0,2,0,0,0.0,13739,0
36.1,2,West,21.2,2,6,0,2,0,0,0.0,28723,0
46.2,3,Midwest,9.3,3,1,0,2,0,0,0.0,4426,0
46.9,1,Midwest,40.5,1,4,0,2,0,0,0.0,11069,0
40.2,2,Midwest,25.4,1,4,0,1,0,0,0.0,21374,0
38.4,1,North,17.1,2,6,0,2,0,0,0.0,3570,0
55.0,1,West,18.6,2,5,0,2,0,0,0.0,15585,0
35.3,2,North,3.7,0,7,0,1,0,0,0.0,29758,0
25.7,3,South,14.6,2,2,0,2,0,0,0.0,36216,0
36.7,2,West,33.4,2,5,0,1,0,0,0.0,824,0
36.8,1,West,1.2,1,1,0,3,0,0,0.0,36021,0
32.9,3,West,58.6,0,8,0,2,0,0,0.0,14301,0
41.6,1,North,26.9,0,5,0,2,0,0,0.0,6770,0
39.3,4,Midwest,10.9,1,6,0,2,0,0,130.9,1822,1
40.8,2,North,44.5,0,4,0,2,0,0,0.0,30997,0
28.9,3,North,1.6,0,8,0,1,0,0,0.0,26449,0
37.8,3,North,33.2,2,7,0,2,0,0,0.0,35562,0
18.0,4,South,70.9,1,3,0,2,0,0,0.0,7290,0
52.8,4,North,5.6,2,7,1,2,0,0,0.0,6360,0
35.0,3,South,14.4,0,9,0,3,0,0,0.0,22877,0
52.5,4,West,54.8,1,3,0,2,0,0,0.0,10772,0
27.6,1,North,44.0,6,1,0,1,0,0,0.0,37960,0
56.2,4,West,6.3,1,2,0,1,0,0,0.0,21168,0
46.9,2,West,11.2,1,3,0,2,0,0,0.0,17049,0
45.9,1,West,11.9,2,5,1,2,0,0,0.0,22583,0
53.3,3,West,60.1,1,2,0,2,0,0,0.0,3239,0
42.6,3,North,30.4,4,3,0,2,0,0,0.0,38643,0
47.6,3,West,5.8,2,5,0,2,0,0,0.0,7919,0
52.7,1,West,48.0,1,8,1,1,0,0,0.0,32990,0
49.9,1,North,12.0,3,3,0,3,0,0,0.0,159,0
33.1,2,Midwest,24.9,0,4,0,1,0,0,0.0,23708,0
53.2,1,West,12.2,2,5,0,2,0,0,0.0,34254,0
65.2,1,South,15.6,0,7,0,2,0,0,0.0,15837,0
42.8,2,South,2.3,2,8,0,3,0,0,0.0,23193,0
32.2,2,West,17.1,1,4,0,2,0,0,0.0,5254,0
38.7,3,Midwest,7.3,2,2,0,3,0,0,0.0,27563,0
31.1,1,North,6.4,2,5,1,2,0,0,0.0,35531,0
46.0,1,South,25.5,2,1,0,2,0,0,0.0,9183,0
48.7,2,South,15.5,0,3,0,3,0,0,0.0,17281,0
45.4,1,West,10.8,0,3,0,2,0,0,0.0,8420,0
47.5,2,North,2.8,3,10,1,2,0,0,0.0,17510,0
38.1,1,West,24.0,3,4,0,2,0,0,0.0,137,0
59.5,4,Midwest,16.7,1,5,0,3,0,0,0.0,24097,0
57.0,4,South,44.5,2,3,0,1,0,0,0.0,22161,0
65.7,2,West,72.1,2,10,0,2,0,0,0.0,12746,0
72.5,2,South,2.5,1,7,0,2,0,0,0.0,31834,0
18.9,3,West,10.6,2,7,1,2,0,0,0.0,2819,0
31.9,1,West,28.4,0,5,0,1,0,0,0.0,33457,0
32.4,3,West,32.4,2,5,0,3,0,0,94.7,24971,1
55.0,1,South,10.0,1,4,0,1,0,0,0.0,37292,0
59.7,2,South,30.7,1,2,0,2,0,0,0.0,31697,0
49.1,1,Midwest,13.8,0,6,0,1,0,0,0.0,37355,0
45.7,2,South,12.0,3,4,0,2,0,0,0.0,14410,0
45.9,2,South,28.8,1,5,0,3,0,0,0.0,4218,0
24.4,2,South,43.2,1,3,0,2,0,0,0.0,3176,0
43.5,2,North,29.2,0,5,0,3,0,0,0.0,16838,0
28.4,2,Midwest,9.5,2,5,0,2,0,0,0.0,36882,0
57.3,1,West,46.1,0,4,1,2,0,0,0.0,9046,0
40.4,3,West,4.8,0,2,0,2,0,0,0.0,37981,0
30.4,2,South,37.4,2,3,0,2,0,0,0.0,25409,0
24.4,2,Midwest,25.4,1,7,0,2,0,0,0.0,12827,0
34.9,2,Midwest,9.8,1,8,0,2,0,0,0.0,18654,0
56.6,4,West,19.8,0,2,0,2,0,0,0.0,21106,0
50.2,4,West,32.2,3,4,0,3,0,0,0.0,4842,0
59.7,3,West,100.6,3,3,0,3,0,0,0.0,8738,0
32.0,2,South,28.7,1,6,0,1,0,0,0.0,11929,0
47.8,2,West,12.4,1,8,0,1,0,0,0.0,20959,0
32.0,1,South,2.4,0,5,0,3,0,0,0.0,29821,0
28.0,3,West,47.1,3,2,0,1,2,1,35.7,25861,1
29.4,2,South,2.1,0,5,0,1,0,0,0.0,5506,0
35.7,4,South,1.1,1,4,0,1,0,0,0.0,30473,0
38.1,1,South,13.1,3,6,0,2,0,0,0.0,1408,0
20.7,4,West,35.3,0,8,0,1,0,0,0.0,24030,0
19.8,2,North,93.8,1,4,0,2,0,0,0.0,4022,0
20.5,3,South,120.0,1,4,0,2,0,0,0.0,13931,0
32.4,4,South,15.2,3,4,0,2,0,0,0.0,13088,0
52.9,2,Midwest,81.3,0,9,0,2,0,0,0.0,33118,0
43.5,2,North,71.2,4,1,0,2,2,1,76.3,33319,1
39.1,1,Midwest,37.5,2,5,1,2,0,0,0.0,24100,0
67.6,1,South,23.8,1,7,0,1,0,0,0.0,22535,0
55.4,2,North,2.5,1,9,0,2,0,0,0.0,22480,0
43.2,4,South,4.9,1,7,1,2,0,0,0.0,13251,0
45.9,1,West,13.7,2,4,0,3,0,0,0.0,20449,0
34.0,2,South,36.1,2,8,0,2,0,0,0.0,35517,0
38.8,3,West,5.2,4,8,1,1,3,1,98.6,39358,1
40.4,3,West,8.3,2,6,0,1,0,0,0.0,12697,0
50.1,3,West,5.5,1,12,0,1,0,0,0.0,30608,0
35.1,1,North,8.2,1,4,1,3,0,0,0.0,660,0
55.5,3,North,23.9,0,2,0,2,0,0,0.0,29604,0
46.4,1,Midwest,56.1,3,3,0,2,0,0,0.0,35573,0
33.6,3,South,12.8,0,3,1,3,0,0,0.0,21615,0
39.1,1,South,4.5,1,4,1,2,0,0,0.0,26832,0
43.8,2,Midwest,4.1,1,7,0,2,0,0,0.0,31989,0
60.3,3,North,44.1,2,3,0,1,0,0,0.0,14487,0
66.7,2,South,4.4,2,1,0,2,0,0,0.0,15970,0
67.3,2,North,2.4,1,4,0,2,0,0,0.0,35142,0
44.4,2,South,16.7,1,1,0,3,0,0,0.0,26943,0
34.9,3,South,10.9,1,7,0,2,0,0,0.0,11047,0
66.6,1,South,17.0,3,4,0,1,0,0,0.0,7020,0
30.8,2,West,20.8,4,1,0,2,0,0,0.0,22108,0
50.2,4,Midwest,17.7,2,1,0,2,0,0,0.0,4991,0
44.4,3,South,93.7,0,7,0,2,0,0,0.0,8521,0
35.9,2,North,25.2,1,4,0,2,0,0,0.0,20781,0
41.3,3,West,1.0,0,2,0,1,0,0,0.0,14956,0
37.8,3,West,1.8,1,3,0,1,0,0,0.0,13366,0
50.8,2,Midwest,12.4,0,1,0,3,0,0,0.0,29540,0
36.7,4,West,2.3,1,5,1,1,0,0,0.0,18927,0
53.6,2,Midwest,32.1,4,4,0,2,0,0,0.0,1848,0
36.2,2,South,35.4,3,4,1,2,0,0,0.0,33049,0
34.0,4,West,21.0,0,5,0,2,0,0,0.0,36175,0
41.5,2,North,1.0,2,5,0,2,0,0,0.0,25028,0
45.8,2,South,75.5,3,5,0,2,0,0,0.0,30060,0
32.4,1,West,11.2,3,2,0,1,0,0,0.0,27055,0
33.6,4,North,16.2,1,3,0,1,0,0,0.0,25037,0
23.2,1,West,1.7,4,4,0,1,0,0,0.0,10730,0
71.4,3,South,4.4,2,5,0,2,0,0,0.0,24719,0
40.5,2,North,45.7,0,9,1,1,0,0,0.0,22001,0
24.6,2,South,28.2,3,7,0,1,0,0,0.0,2571,0
20.6,1,West,3.3,1,5,0,3,0,0,0.0,37983,0
42.5,4,Midwest,11.1,1,5,1,2,1,1,54.1,21191,1
42.0,3,West,52.1,3,8,0,3,0,0,0.0,37394,0
50.6,2,North,3.9,0,4,0,1,0,0,0.0,685,0
45.8,3,North,45.0,0,2,0,1,0,0,0.0,27334,0
31.2,2,West,27.2,1,7,1,2,0,0,0.0,19151,0
45.4,2,South,14.7,2,7,1,2,0,0,0.0,32395,0
51.4,3,Midwest,10.3,2,4,1,1,0,0,0.0,17997,0
57.5,1,West,3.3,1,8,0,2,0,0,0.0,36344,0
37.2,1,Midwest,45.8,2,2,0,2,0,1,62.0,31098,1
44.1,1,South,48.7,3,9,0,2,0,0,0.0,32690,0
20.0,3,North,23.5,0,2,0,2,1,0,109.9,26147,1
64.7,2,North,20.8,2,6,0,2,0,0,0.0,25573,0
36.0,3,Midwest,17.6,1,8,0,2,0,0,0.0,3771,0
35.4,2,South,4.2,3,4,0,2,0,0,0.0,12263,0
57.0,2,Midwest,14.0,1,8,0,3,0,0,0.0,33286,0
43.2,2,South,6.7,1,4,1,3,0,0,0.0,19427,0
52.5,3,South,3.9,1,4,0,2,0,0,0.0,15466,0
50.1,4,South,3.7,4,5,0,2,0,0,0.0,9651,0
42.4,3,West,53.5,1,5,0,2,0,0,0.0,35100,0
35.4,2,North,24.4,0,8,0,2,0,0,0.0,18669,0
32.0,2,North,59.2,0,7,1,2,2,0,95.6,2294,1
33.8,2,Midwest,11.2,0,5,0,2,0,0,0.0,26630,0
59.0,2,North,118.7,1,2,0,1,0,0,0.0,24902,0
55.7,3,Midwest,13.5,1,1,0,1,0,0,0.0,12780,0
28.8,2,South,11.9,1,4,0,1,0,0,0.0,20189,0
53.3,1,West,9.5,0,8,0,2,0,0,0.0,32079,0
33.0,1,South,3.7,1,3,1,2,0,0,0.0,31649,0
21.8,4,South,7.3,3,3,0,2,0,0,0.0,36852,0
35.8,1,North,13.7,0,5,1,2,0,0,0.0,25275,0
24.0,3,Midwest,4.2,2,7,1,1,0,0,0.0,9993,0
29.3,1,West,8.3,3,9,0,1,0,0,0.0,33,0
48.1,2,Midwest,20.0,3,4,0,3,0,0,0.0,11214,0
30.5,2,Midwest,41.9,1,10,0,2,0,0,0.0,1636,0
20.9,1,Midwest,37.9,0,8,0,2,1,1,114.7,16413,1
30.8,2,Midwest,8.0,3,5,0,3,0,0,0.0,30254,0
50.6,3,Midwest,40.7,1,7,0,1,0,0,0.0,15283,0
52.5,4,South,10.4,0,6,0,2,0,0,0.0,16954,0
34.6,4,North,7.8,3,5,0,1,0,0,0.0,14366,0
30.4,2,North,36.1,0,7,0,2,0,0,0.0,30316,0
18.0,2,Midwest,43.1,0,7,0,2,0,0,0.0,25256,0
55.7,1,West,6.0,1,5,1,2,0,0,0.0,16127,0
44.5,4,North,18.7,1,0,0,1,0,0,0.0,32121,0
58.1,4,Midwest,2.4,1,8,0,1,0,0,0.0,23252,0
73.6,3,South,56.4,1,3,0,2,0,0,0.0,38814,0
55.5,4,North,7.9,3,4,1,2,6,0,49.0,22895,1
18.0,4,North,59.7,1,5,0,2,1,1,62.5,16063,1
