id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,loan_length,term_num,ret_PESS
74591457,5000,5000, 36 months,9.7,160.75,B,1 year,RENT,25000.0,Not Verified,2016-03-01,Fully Paid,credit_card,5.04,0.0,2007-07-01,8.0,0.0,674,670,4967,44.0,5784.5347,2019-03-01,0.0,35.976097,36,5.230231
38609629,14000,14000, 60 months,12.9,318.48,C,5 years,MORTGAGE,380000.0,Not Verified,2015-01-01,Fully Paid,debt_consolidation,4.0,0.0,1998-12-01,14.0,0.0,714,710,18169,65.0,18216.633,2018-02-01,0.0,37.027454,60,6.023761
7082165,12000,12000, 36 months,13.0,404.62,B,10+ years,MORTGAGE,75000.0,Source Verified,2013-09-01,Charged Off,debt_consolidation,32.42,0.0,2004-12-01,7.0,0.0,694,690,4017,73.0,6058.7,2014-09-01,1203.91,11.992033,36,-16.503609
106346283,16000,16000, 36 months,8.2,503.16,B,3 years,RENT,45000.0,Not Verified,2017-04-01,Fully Paid,debt_consolidation,20.91,0.0,2003-11-01,12.0,0.0,774,770,5531,9.0,16500.572,2017-10-01,0.0,6.012444,36,1.0428588
128000379,13000,13000, 60 months,16.0,316.28,C,10+ years,MORTGAGE,123000.0,Not Verified,2018-02-01,Fully Paid,major_purchase,19.46,0.0,2000-05-01,19.0,0.0,704,700,21035,65.0,13121.485,2018-03-01,0.0,0.9199368,60,0.18690054
95050460,9600,9600, 36 months,11.3,316.07,B,2 years,RENT,81000.0,Verified,2016-12-01,Fully Paid,debt_consolidation,24.73,0.0,2006-03-01,10.0,0.0,689,685,4774,59.0,10045.967,2017-05-01,0.0,4.9610877,36,1.5484958
20742234,5000,5000, 36 months,9.1,159.4,B,6 years,MORTGAGE,84500.0,Not Verified,2014-07-01,Fully Paid,home_improvement,5.07,0.0,2000-06-01,6.0,0.0,724,720,10033,88.0,5738.1753,2017-07-01,0.0,36.008953,36,4.9211683
63508039,30000,30000, 36 months,13.9,1025.19,C,4 years,MORTGAGE,83000.0,Source Verified,2015-10-01,Fully Paid,debt_consolidation,12.15,0.0,1996-05-01,18.0,1.0,669,665,29909,67.0,30434.67,2015-12-01,0.0,2.004148,36,0.48296657
20028153,7350,7350, 36 months,13.3,248.9,C,,RENT,46000.0,Source Verified,2014-07-01,Fully Paid,debt_consolidation,5.17,0.0,1995-11-01,5.0,0.0,669,665,4357,49.0,8308.48,2015-08-01,0.0,13.010534,36,4.34685
111926207,25000,25000, 60 months,15.0,595.41,C,10+ years,RENT,60000.0,Not Verified,2017-07-01,Charged Off,credit_card,17.52,0.0,2007-02-01,6.0,0.0,719,715,21466,78.0,7324.09,2018-10-01,0.0,15.014682,60,-14.140729
97484180,10800,10800, 36 months,18.9,395.84,D,10+ years,RENT,50000.0,Source Verified,2017-03-01,Fully Paid,debt_consolidation,16.08,0.0,2007-12-01,18.0,0.0,684,680,8638,28.0,12259.905,2018-01-01,0.0,10.053595,36,4.5058804
38578998,8000,8000, 36 months,10.4,259.99,B,< 1 year,RENT,24000.0,Not Verified,2015-01-01,Fully Paid,major_purchase,16.4,0.0,2008-02-01,16.0,0.0,769,765,660,2.0,8999.38,2016-07-01,0.0,17.971622,36,4.164083
63435729,14000,14000, 36 months,9.1,446.31,B,< 1 year,OWN,55000.0,Source Verified,2015-10-01,Charged Off,debt_consolidation,15.16,0.0,2007-01-01,12.0,0.0,694,690,10509,36.0,8911.94,2017-06-01,0.0,20.008625,36,-12.114428
45364672,12000,12000, 36 months,13.9,410.08,C,10+ years,MORTGAGE,52000.0,Not Verified,2015-04-01,Fully Paid,debt_consolidation,19.02,1.0,1999-01-01,9.0,0.0,699,695,5705,26.0,14810.077,2018-05-01,0.0,36.9946,36,7.80577
65743379,12250,12250, 36 months,24.9,487.0,F,9 years,RENT,51000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,12.5,0.0,2011-03-01,6.0,0.0,669,665,2074,53.0,16359.597,2017-08-01,0.0,20.008625,36,11.182576
42365287,7725,7725, 36 months,18.2,280.25,E,10+ years,OWN,50000.0,Verified,2015-03-01,Fully Paid,debt_consolidation,19.66,0.0,1983-05-01,10.0,0.0,719,715,967,5.0,9940.014,2017-08-01,0.0,29.043718,36,9.557772
14670788,18900,18900, 60 months,15.6,455.71,C,5 years,RENT,56250.0,Source Verified,2014-04-01,Fully Paid,debt_consolidation,17.84,0.0,2002-10-01,7.0,0.0,674,670,20810,84.0,21802.5,2015-05-01,0.0,12.977679,60,3.0714285
97562353,5000,5000, 36 months,11.4,164.74,B,3 years,OWN,59000.0,Source Verified,2017-02-01,Fully Paid,major_purchase,18.94,0.0,2007-09-01,9.0,0.0,674,670,8095,75.0,5532.7734,2018-03-01,0.0,12.911969,36,3.551823
5030900,30000,30000, 36 months,15.0,1051.76,C,10+ years,RENT,83000.0,Verified,2013-05-01,Fully Paid,debt_consolidation,26.7,0.0,1998-08-01,17.0,0.0,694,690,18926,72.0,37863.863,2016-06-01,0.0,37.027454,36,8.737626
109969542,30000,30000, 36 months,11.9,996.29,B,10+ years,MORTGAGE,156000.0,Verified,2017-06-01,Charged Off,debt_consolidation,31.85,0.0,1998-01-01,17.0,0.0,724,720,122994,67.0,6241.48,2017-11-01,1300.0,5.0267973,36,-26.398354
518534,11175,11175, 36 months,14.9,387.17,D,10+ years,RENT,40000.0,Not Verified,2010-05-01,Fully Paid,debt_consolidation,20.79,0.0,2002-05-01,8.0,0.0,669,665,6627,75.0,13327.878,2012-02-01,0.0,21.05998,36,6.421709
76062460,10000,10000, 60 months,20.7,269.13,E,2 years,MORTGAGE,95000.0,Source Verified,2016-05-01,Fully Paid,major_purchase,10.04,1.0,2004-03-01,24.0,0.0,664,660,21639,36.0,13398.796,2018-03-01,0.0,21.979918,60,6.797592
69453651,30000,30000, 60 months,17.2,749.94,D,10+ years,MORTGAGE,75000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,30.51,2.0,2003-07-01,8.0,0.0,684,680,8991,64.0,34983.902,2017-02-01,0.0,12.024888,60,3.3226016
78994172,6775,6775, 36 months,15.3,235.89,C,10+ years,MORTGAGE,85000.0,Source Verified,2016-05-01,Charged Off,debt_consolidation,26.92,0.0,2001-05-01,23.0,0.0,734,730,25305,53.0,4122.96,2017-08-01,596.14,15.014682,36,-13.048167
68365483,4200,4200, 36 months,11.9,139.49,C,3 years,RENT,40000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,5.91,0.0,2003-03-01,5.0,0.0,709,705,7119,48.0,4739.78,2017-04-01,0.0,16.000328,36,4.2839665
64872863,2000,2000, 36 months,14.3,68.68,C,< 1 year,RENT,42000.0,Source Verified,2015-11-01,Fully Paid,car,13.63,0.0,2008-02-01,8.0,0.0,689,685,3175,21.0,2421.4314,2018-09-01,0.0,34.004807,36,7.0238566
66624461,29275,29275, 60 months,9.7,618.56,B,10+ years,MORTGAGE,61000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,15.66,0.0,1994-03-01,16.0,0.0,774,770,1323,2.0,29863.13,2016-02-01,0.0,2.0370028,60,0.40179732
55979999,8100,8100, 36 months,18.2,293.86,E,,MORTGAGE,32000.0,Verified,2015-08-01,Fully Paid,debt_consolidation,23.71,1.0,1988-03-01,13.0,0.0,664,660,15982,93.0,9901.753,2017-01-01,0.0,17.051685,36,7.4146214
94088234,32000,32000, 36 months,13.9,1093.53,C,3 years,MORTGAGE,170000.0,Source Verified,2016-12-01,Fully Paid,debt_consolidation,14.63,1.0,2003-08-01,21.0,0.0,674,670,37933,81.0,37806.473,2018-07-01,0.0,18.957268,36,6.0484095
71062087,9600,9600, 36 months,6.4,294.19,A,3 years,RENT,68000.0,Not Verified,2016-02-01,Fully Paid,debt_consolidation,19.94,0.0,2008-09-01,21.0,0.0,729,725,5090,48.0,10599.043,2019-02-01,0.0,36.008953,36,3.4688993
15339471,35000,35000, 36 months,13.6,1190.28,C,2 years,RENT,82000.0,Verified,2014-04-01,Charged Off,debt_consolidation,9.79,0.0,2002-03-01,7.0,0.0,689,685,9269,26.0,23057.24,2015-01-01,13535.0,9.035093,36,-11.374058
118045126,12300,12300, 36 months,25.8,494.4,E,,MORTGAGE,15000.0,Not Verified,2017-09-01,Charged Off,debt_consolidation,39.89,0.0,2011-07-01,11.0,0.0,684,680,4330,44.0,4008.13,2018-06-01,0.0,8.969383,36,-22.471193
3219314,16825,16825, 36 months,14.0,575.78,B,6 years,MORTGAGE,38500.0,Verified,2013-02-01,Fully Paid,credit_card,18.55,0.0,2005-05-01,8.0,0.0,684,680,18991,87.0,20727.828,2016-02-01,0.0,35.976097,36,7.7321997
68821619,19825,19825, 36 months,13.9,677.48,C,7 years,MORTGAGE,72000.0,Not Verified,2016-01-01,Fully Paid,debt_consolidation,39.02,0.0,2003-09-01,26.0,0.0,714,710,24500,43.0,22635.262,2017-03-01,0.0,13.9633255,36,4.725115
114170353,20000,20000, 60 months,30.8,658.05,G,4 years,MORTGAGE,48000.0,Not Verified,2017-08-01,Charged Off,credit_card,28.53,0.0,2002-07-01,17.0,0.0,674,670,7413,23.0,9811.64,2018-07-01,2641.73,10.973532,60,-10.18836
59209838,20700,20700, 60 months,17.5,520.82,D,9 years,MORTGAGE,45000.0,Not Verified,2015-08-01,Charged Off,debt_consolidation,10.24,0.0,1978-07-01,18.0,0.0,729,725,19489,27.0,13000.29,2017-09-01,0.0,25.035421,60,-7.439333
66621639,16000,16000, 60 months,14.4,376.29,C,10+ years,RENT,50000.0,Source Verified,2015-12-01,Charged Off,credit_card,29.17,1.0,2002-01-01,17.0,0.0,679,675,20540,67.0,2659.77,2016-07-01,0.0,6.9980903,60,-16.67529
94421687,4000,4000, 36 months,7.2,123.95,A,10+ years,RENT,58000.0,Source Verified,2016-12-01,Fully Paid,credit_card,9.15,0.0,2000-01-01,2.0,0.0,704,700,22705,95.0,4222.957,2018-02-01,0.0,14.029036,36,1.8579752
49613205,22225,22225, 60 months,24.9,652.21,F,7 years,MORTGAGE,121000.0,Source Verified,2015-05-01,Charged Off,debt_consolidation,15.08,3.0,2003-01-01,28.0,1.0,669,665,9147,47.0,5309.71,2015-07-01,4082.43,2.004148,60,-15.221857
70411862,20000,20000, 36 months,14.4,688.03,C,,RENT,92256.0,Verified,2016-02-01,Charged Off,debt_consolidation,13.2,0.0,1969-09-01,4.0,1.0,714,710,4279,58.0,18916.74,2018-10-01,250.0,31.967802,36,-1.8054328
19266223,18000,18000, 36 months,11.6,595.03,B,10+ years,MORTGAGE,90000.0,Not Verified,2014-06-01,Fully Paid,debt_consolidation,18.09,3.0,1996-03-01,13.0,0.0,684,680,15121,49.0,19583.92,2015-04-01,0.0,9.9878845,36,2.933185
17363037,5000,5000, 36 months,10.9,163.67,B,6 years,MORTGAGE,60000.0,Not Verified,2014-05-01,Fully Paid,debt_consolidation,15.36,1.0,1988-10-01,16.0,0.0,724,720,18386,40.0,5892.116,2017-06-01,0.0,37.027454,36,5.9474416
28783551,8000,8000, 36 months,14.4,275.33,C,< 1 year,RENT,37000.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,25.98,2.0,1998-06-01,8.0,1.0,674,670,3234,87.0,8779.45,2015-08-01,0.0,9.9878845,36,3.247709
38416767,20000,20000, 36 months,6.4,612.89,A,10+ years,MORTGAGE,66000.0,Source Verified,2015-01-01,Fully Paid,debt_consolidation,18.45,0.0,1997-09-01,24.0,0.0,754,750,15241,21.0,22055.873,2018-01-01,0.0,36.008953,36,3.426455
67458479,1500,1500, 36 months,15.4,52.3,D,5 years,MORTGAGE,56000.0,Source Verified,2015-12-01,Fully Paid,major_purchase,19.37,0.0,2002-05-01,20.0,1.0,664,660,11817,60.0,1881.5491,2018-12-01,0.0,36.008953,36,8.4788685
62399387,4475,4475, 36 months,19.9,166.29,E,1 year,OWN,45053.0,Source Verified,2015-10-01,Fully Paid,debt_consolidation,13.85,0.0,2005-08-01,10.0,1.0,674,670,3901,54.0,5981.189,2018-10-01,0.0,36.008953,36,11.219285
76345323,15000,15000, 36 months,7.8,469.29,A,8 years,MORTGAGE,58000.0,Verified,2016-04-01,Fully Paid,debt_consolidation,17.05,0.0,2004-06-01,11.0,1.0,734,730,4330,35.0,16810.693,2018-08-01,0.0,27.992361,36,4.023763
120211276,1500,1500, 36 months,10.4,48.7,B,10+ years,MORTGAGE,60000.0,Not Verified,2017-10-01,Fully Paid,other,14.99,0.0,2003-08-01,8.0,1.0,674,670,5907,24.0,1547.2817,2018-02-01,0.0,4.0411506,36,1.0507054
94184268,12025,12025, 60 months,30.4,392.68,F,2 years,RENT,35000.0,Verified,2016-12-01,Charged Off,other,23.49,0.0,2007-03-01,10.0,0.0,694,690,5572,44.0,5869.83,2018-03-01,0.0,14.948973,60,-10.237288
34423027,15000,15000, 60 months,10.4,322.34,B,6 years,MORTGAGE,51000.0,Source Verified,2014-11-01,Fully Paid,debt_consolidation,29.62,0.0,2006-07-01,9.0,0.0,719,715,10304,47.0,16333.6,2015-10-01,0.0,10.973532,60,1.7781328
105537302,35000,35000, 36 months,23.9,1372.97,E,6 years,MORTGAGE,147000.0,Source Verified,2017-04-01,Fully Paid,debt_consolidation,18.52,0.0,2000-06-01,16.0,0.0,694,690,60741,57.0,42538.02,2018-04-01,0.0,11.992033,36,7.179066
46774698,7200,7200, 36 months,5.9,218.81,A,7 years,RENT,90000.0,Verified,2015-04-01,Fully Paid,major_purchase,9.0,0.0,2001-04-01,3.0,0.0,784,780,4490,11.0,7657.08,2016-08-01,0.0,16.033184,36,2.1161113
65751338,15000,15000, 36 months,7.8,469.29,A,10+ years,RENT,65000.0,Not Verified,2015-12-01,Fully Paid,credit_card,28.42,0.0,1993-03-01,8.0,0.0,694,690,36201,70.0,16872.686,2018-09-01,0.0,33.019157,36,4.161524
8845704,35000,35000, 36 months,15.0,1215.01,C,1 year,MORTGAGE,100000.0,Verified,2013-11-01,Fully Paid,debt_consolidation,26.47,1.0,1995-10-01,17.0,0.0,684,680,28159,72.0,40086.46,2015-01-01,0.0,13.996181,36,4.8442483
1556852,10000,10000, 36 months,15.0,350.59,C,7 years,OWN,40000.0,Not Verified,2013-01-01,Charged Off,medical,21.03,0.0,2002-05-01,10.0,0.0,769,765,2441,18.0,10476.75,2015-02-01,1712.0,25.002567,36,1.5891666
50436352,12350,12350, 60 months,14.6,291.55,C,1 year,RENT,96000.0,Source Verified,2015-06-01,Fully Paid,credit_card,7.11,0.0,1988-09-01,14.0,1.0,684,680,10147,31.0,13942.46,2016-05-01,0.0,11.006386,60,2.5788827
72554362,13200,13200, 36 months,12.9,444.7,C,2 years,MORTGAGE,30000.0,Source Verified,2016-03-01,Fully Paid,car,6.8,8.0,2004-12-01,6.0,0.0,669,665,93,7.0,14184.27,2016-12-01,0.0,9.035093,36,2.4855292
32399959,13200,13200, 60 months,15.5,318.13,D,7 years,RENT,44000.0,Verified,2014-11-01,Fully Paid,credit_card,8.27,0.0,1996-01-01,9.0,0.0,664,660,11042,60.0,16804.04,2016-11-01,0.0,24.01692,60,5.460665
120657794,2000,2000, 36 months,21.4,75.82,D,5 years,MORTGAGE,68000.0,Not Verified,2017-10-01,Fully Paid,medical,30.37,0.0,1984-08-01,9.0,0.0,719,715,12039,47.0,2345.0002,2018-08-01,0.0,9.9878845,36,5.750004
5085190,8000,8000, 36 months,10.1,258.74,B,3 years,RENT,71409.34,Not Verified,2013-05-01,Fully Paid,credit_card,13.01,0.0,2007-12-01,16.0,0.0,704,700,13509,48.0,9308.96,2016-03-01,0.0,34.004807,36,5.454
84750312,8000,8000, 36 months,11.4,263.78,B,5 years,RENT,56345.0,Verified,2016-07-01,Fully Paid,debt_consolidation,17.07,0.0,2004-06-01,6.0,0.0,679,675,8358,87.0,9184.565,2018-04-01,0.0,20.99427,36,4.9356894
107352800,15050,15050, 36 months,23.9,590.38,E,3 years,MORTGAGE,80000.0,Source Verified,2017-05-01,Charged Off,debt_consolidation,26.74,0.0,2000-02-01,8.0,0.0,689,685,12992,76.0,3076.44,2017-10-01,0.0,5.0267973,36,-26.519512
57236256,10000,10000, 60 months,18.2,255.3,E,8 years,MORTGAGE,55000.0,Verified,2015-08-01,Charged Off,other,34.78,0.0,1999-09-01,11.0,0.0,684,680,20922,62.0,3724.89,2016-07-01,926.73,11.006386,60,-12.5502205
65704115,5000,5000, 36 months,9.9,161.32,B,10+ years,OWN,60000.0,Not Verified,2015-11-01,Fully Paid,medical,4.58,1.0,1994-09-01,6.0,0.0,719,715,10342,3.0,5435.48,2016-11-01,0.0,12.024888,36,2.9032
46716205,35000,35000, 36 months,9.9,1129.19,B,2 years,RENT,92000.0,Verified,2015-04-01,Fully Paid,debt_consolidation,14.77,0.0,2001-07-01,4.0,0.0,744,740,34916,51.0,37926.23,2016-03-01,0.0,11.006386,36,2.7868862
112059428,17000,17000, 60 months,11.9,378.07,B,10+ years,MORTGAGE,66000.0,Not Verified,2017-06-01,Fully Paid,credit_card,9.42,0.0,1989-07-01,5.0,0.0,734,730,8547,98.0,19271.363,2018-08-01,0.0,13.996181,60,2.672192
68487335,11000,11000, 36 months,6.4,337.09,A,10+ years,MORTGAGE,80000.0,Not Verified,2016-01-01,Fully Paid,debt_consolidation,19.96,0.0,2002-02-01,10.0,0.0,754,750,10295,36.0,11370.59,2016-07-01,0.0,5.979589,36,1.1229997
94118788,11000,11000, 60 months,10.4,236.38,B,3 years,MORTGAGE,95000.0,Source Verified,2016-11-01,Fully Paid,credit_card,15.27,0.0,1994-06-01,9.0,0.0,834,830,5108,10.0,12322.681,2018-03-01,0.0,15.934619,60,2.4048738
72772606,7200,7200, 36 months,9.1,229.5,B,4 years,RENT,47000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,20.99,0.0,2004-02-01,8.0,0.0,669,665,6789,46.0,8114.4062,2018-02-01,0.0,24.01692,36,4.233362
97343155,18000,18000, 36 months,13.4,610.75,C,1 year,RENT,123000.0,Verified,2017-02-01,Fully Paid,debt_consolidation,11.01,0.0,2001-11-01,12.0,0.0,669,665,8292,58.0,20884.537,2018-11-01,0.0,20.961416,36,5.3417354
559869,13000,13000, 36 months,13.9,444.19,C,3 years,RENT,76000.0,Verified,2010-08-01,Fully Paid,credit_card,17.15,0.0,2001-10-01,11.0,0.0,694,690,4152,34.0,15991.521,2013-08-01,0.0,36.008953,36,7.670568
69432584,10000,10000, 36 months,9.0,321.74,B,8 years,MORTGAGE,61500.0,Not Verified,2016-01-01,Fully Paid,credit_card,14.95,0.0,2007-09-01,14.0,0.0,719,715,4212,20.0,11228.167,2017-08-01,0.0,18.990124,36,4.0938897
61509872,6900,6900, 36 months,16.5,244.47,D,2 years,RENT,15000.0,Source Verified,2015-10-01,Fully Paid,credit_card,35.28,0.0,2007-06-01,7.0,0.0,734,730,4235,47.0,8770.317,2018-07-01,0.0,32.986305,36,9.03535
19616763,18000,18000, 36 months,7.6,561.49,A,10+ years,OWN,50000.0,Not Verified,2014-06-01,Fully Paid,debt_consolidation,10.44,0.0,1999-11-01,11.0,0.0,714,710,11643,39.0,18746.77,2015-01-01,0.0,7.0309453,36,1.3829064
41040313,20000,20000, 36 months,14.6,689.89,C,< 1 year,RENT,150000.0,Source Verified,2015-02-01,Fully Paid,medical,11.67,0.0,2004-11-01,5.0,1.0,694,690,4716,65.0,24528.227,2017-05-01,0.0,26.941006,36,7.5470448
46195463,30825,30825, 36 months,11.5,1016.93,B,,MORTGAGE,61784.88,Verified,2015-04-01,Fully Paid,debt_consolidation,30.13,0.0,1982-10-01,14.0,0.0,729,725,35725,48.0,33618.89,2016-02-01,0.0,10.053595,36,3.0212388
69923828,7800,7800, 36 months,9.0,250.96,B,2 years,RENT,65000.0,Not Verified,2016-01-01,Fully Paid,credit_card,13.28,0.0,2011-04-01,7.0,0.0,724,720,7262,25.0,7988.59,2016-04-01,0.0,2.9897945,36,0.80593944
54435141,18500,18500, 36 months,13.3,626.29,C,2 years,OWN,55000.0,Source Verified,2015-07-01,Fully Paid,debt_consolidation,37.68,0.0,1999-08-01,14.0,0.0,699,695,26341,58.0,19937.03,2016-02-01,0.0,7.0638,36,2.589242
31998735,10000,10000, 36 months,12.9,336.9,C,10+ years,RENT,50000.0,Not Verified,2014-10-01,Fully Paid,credit_card,24.17,0.0,2007-04-01,8.0,0.0,669,665,6359,80.0,12120.802,2017-11-01,0.0,37.027454,36,7.0693393
1514757,5000,5000, 36 months,6.6,153.52,A,10+ years,MORTGAGE,42000.0,Not Verified,2012-09-01,Fully Paid,debt_consolidation,5.91,0.0,1994-03-01,5.0,0.0,779,775,3273,18.0,5526.651,2015-09-01,0.0,35.976097,36,3.5110059
8979544,8000,8000, 36 months,12.9,269.52,B,8 years,RENT,85150.0,Source Verified,2013-11-01,Fully Paid,debt_consolidation,30.68,0.0,2005-03-01,14.0,0.0,734,730,14775,53.0,9702.418,2016-11-01,0.0,36.008953,36,7.0934086
77921479,7000,7000, 36 months,7.3,217.4,A,10+ years,MORTGAGE,112000.0,Verified,2016-04-01,Fully Paid,other,10.43,0.0,1998-09-01,8.0,0.0,694,690,8571,64.0,7584.6655,2017-10-01,0.0,18.004477,36,2.7841215
65189493,12000,12000, 36 months,9.1,382.55,B,1 year,RENT,70000.0,Not Verified,2015-11-01,Fully Paid,credit_card,15.6,0.0,2000-12-01,5.0,0.0,704,700,21552,78.0,13756.394,2018-11-01,0.0,36.008953,36,4.878871
31036124,14000,14000, 60 months,13.9,325.62,C,2 years,MORTGAGE,112500.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,9.63,0.0,1993-12-01,22.0,0.0,669,665,5783,39.0,16000.82,2015-11-01,0.0,13.010534,60,2.8583148
48604599,10000,10000, 36 months,9.1,318.79,B,7 years,MORTGAGE,90000.0,Source Verified,2015-05-01,Charged Off,credit_card,23.59,0.0,2006-07-01,13.0,0.0,664,660,16706,85.0,9844.35,2018-01-01,1416.0,32.06637,36,-0.51883465
75169840,10000,10000, 60 months,18.2,255.3,D,4 years,RENT,54300.0,Source Verified,2016-03-01,Charged Off,debt_consolidation,39.12,0.0,2007-01-01,10.0,1.0,684,680,5301,54.0,4840.56,2017-11-01,0.0,20.04148,60,-10.31888
1516651,16000,16000, 60 months,18.7,412.86,D,1 year,RENT,40000.0,Verified,2012-09-01,Charged Off,debt_consolidation,25.41,0.0,2001-07-01,8.0,0.0,694,690,15123,71.0,19142.09,2016-06-01,565.9,44.978336,60,3.9276123
518363,10000,10000, 36 months,14.5,344.65,D,4 years,RENT,30000.0,Not Verified,2010-05-01,Charged Off,credit_card,21.48,0.0,2007-05-01,10.0,0.0,689,685,7682,58.0,6519.71,2011-12-01,324.11,19.022978,36,-11.600967
43290402,5175,5175, 36 months,9.9,166.96,B,10+ years,MORTGAGE,85000.0,Not Verified,2015-03-01,Fully Paid,credit_card,23.61,1.0,2008-01-01,14.0,0.0,679,675,14815,61.0,5845.925,2016-12-01,0.0,21.05998,36,4.321577
134956377,17000,17000, 60 months,30.7,558.29,G,10+ years,MORTGAGE,96000.0,Verified,2018-06-01,Fully Paid,debt_consolidation,14.55,0.0,2005-03-01,14.0,0.0,669,665,17668,70.0,19304.535,2018-12-01,0.0,6.012444,60,2.7112176
5796176,20000,20000, 60 months,21.0,541.07,E,4 years,MORTGAGE,90000.0,Verified,2013-06-01,Fully Paid,credit_card,16.33,0.0,2002-11-01,11.0,0.0,709,705,12997,58.0,31036.98,2016-12-01,0.0,42.021397,60,11.036981
17753211,14000,14000, 60 months,17.5,352.25,D,10+ years,MORTGAGE,146000.0,Source Verified,2014-10-01,Fully Paid,home_improvement,13.46,2.0,2000-08-01,11.0,0.0,674,670,6050,47.0,18631.035,2017-01-01,0.0,27.03957,60,6.615764
105154579,35000,35000, 36 months,6.9,1080.54,A,10+ years,MORTGAGE,138000.0,Source Verified,2017-04-01,Fully Paid,credit_card,18.98,0.0,2002-07-01,12.0,0.0,714,710,24909,51.0,37434.086,2018-06-01,0.0,13.996181,36,2.3181772
38882438,10000,10000, 36 months,13.6,340.13,C,,MORTGAGE,85000.0,Source Verified,2015-01-01,Fully Paid,other,35.6,0.0,1969-10-01,14.0,0.0,694,690,133016,82.0,12248.262,2018-02-01,0.0,37.027454,36,7.494206
81366858,18000,18000, 36 months,14.4,619.23,C,9 years,RENT,50000.0,Verified,2016-06-01,Charged Off,debt_consolidation,23.57,0.0,1990-08-01,11.0,0.0,699,695,14830,92.0,13627.79,2018-02-01,1257.65,20.04148,36,-8.096684
44139699,22000,22000, 36 months,11.5,725.79,B,1 year,MORTGAGE,99000.0,Source Verified,2015-04-01,Fully Paid,debt_consolidation,16.73,0.0,1996-04-01,10.0,0.0,739,735,37889,79.0,26058.48,2017-12-01,0.0,32.033512,36,6.1492133
85786642,30000,30000, 60 months,13.9,697.9,C,4 years,MORTGAGE,98000.0,Source Verified,2016-08-01,Charged Off,credit_card,14.46,1.0,1999-07-01,28.0,0.0,714,710,28371,14.0,17468.18,2018-09-01,0.0,25.002567,60,-8.3545475
92024813,1200,1200, 36 months,8.2,37.74,B,5 years,RENT,41000.0,Not Verified,2016-10-01,Charged Off,other,21.05,1.0,2000-06-01,13.0,0.0,699,695,11264,23.0,777.56,2017-10-01,363.52,11.992033,36,-11.734445
27511288,29250,29250, 60 months,25.8,872.82,G,2 years,RENT,100000.0,Source Verified,2014-09-01,Fully Paid,debt_consolidation,9.65,0.0,2001-08-01,13.0,0.0,664,660,13833,49.0,41123.42,2016-05-01,0.0,19.975769,60,8.118579
3928874,5000,5000, 36 months,12.1,166.36,B,10+ years,MORTGAGE,44000.0,Not Verified,2013-04-01,Fully Paid,home_improvement,9.3,0.0,1994-02-01,11.0,0.0,709,705,8351,53.0,5988.8853,2016-04-01,0.0,36.008953,36,6.5925684
62854905,6600,6600, 36 months,7.8,206.49,A,10+ years,MORTGAGE,88500.0,Not Verified,2015-10-01,Charged Off,car,20.97,0.0,1993-10-01,14.0,0.0,714,710,44859,49.0,3255.79,2016-03-01,2226.23,4.9939423,36,-16.88995
52476180,8000,8000, 36 months,8.1,251.36,B,2 years,RENT,43000.0,Source Verified,2015-06-01,Fully Paid,credit_card,25.87,0.0,2009-08-01,15.0,0.0,674,670,7214,82.0,9045.147,2018-06-01,0.0,36.008953,36,4.3547807
106630397,25000,25000, 60 months,7.9,506.8,A,2 years,MORTGAGE,180000.0,Not Verified,2017-04-01,Fully Paid,home_improvement,6.03,0.0,2000-11-01,13.0,0.0,804,800,2757,6.0,25006.934,2017-05-01,0.0,0.98564655,60,0.0055468753
